Trajectory ID,SMILES,PSMILES,CONDUCTIVITY,log10_cond,fold
26685,C=CC(CNCC(C)(C)COC(=O)*)O*,C=CC(CNCC(C)(C)COC(=O)[*])O[*],5.96e-05,-4.2247537402597635,0
26686,C#CCN(CC(CO*)OC(=O)*)C(C)(C)C,C#CCN(CC(CO[*])OC(=O)[*])C(C)(C)C,2.56e-05,-4.591760034688151,0
26687,CC(NC(=O)*)C(=O)NCC(C)(C)N*,CC(NC(=O)[*])C(=O)NCC(C)(C)N[*],3.78e-05,-4.422508200162775,1
26688,CCCCC(N*)C(OC(=O)*)C(F)(F)F,CCCCC(N[*])C(OC(=O)[*])C(F)(F)F,3.86e-05,-4.413412695328245,3
26689,CC(C)C(O*)C(NC(=O)*)C(=O)O,CC(C)C(O[*])C(NC(=O)[*])C(=O)O,3.41e-05,-4.467245621007502,0
26690,C=C(C)C(CO*)NC(CC)COC(=O)*,C=C(C)C(CO[*])NC(CC)COC(=O)[*],3.37e-05,-4.4723700991286615,1
26691,CCN(CCO*)C(=O)C(C)(C)NC(=O)*,CCN(CCO[*])C(=O)C(C)(C)NC(=O)[*],3.67e-05,-4.435333935747911,0
26692,CCC(CO*)OC(=O)*,CCC(CO[*])OC(=O)[*],7.72e-05,-4.112382699664264,2
26693,C=CCCCCN(CCN*)CCNC(=O)*,C=CCCCCN(CCN[*])CCNC(=O)[*],7.48e-05,-4.126098402135539,0
26694,C=C(C)CC(COC(=O)*)NC(C)CCO*,C=C(C)CC(COC(=O)[*])NC(C)CCO[*],5.65e-05,-4.247951552180561,3
26695,C=CCCC(CNCCC(C)NC(=O)*)O*,C=CCCC(CNCCC(C)NC(=O)[*])O[*],5.02e-05,-4.29929628285498,3
26696,C#CCC(COC(=O)*)(N*)C(=O)O,C#CCC(COC(=O)[*])(N[*])C(=O)O,3.44e-05,-4.46344155742847,3
26697,COCC(C)(CN*)NC(=O)*,COCC(C)(CN[*])NC(=O)[*],4.96e-05,-4.304518323509803,0
26698,CC(C)(CCO*)NC(=O)COC(=O)*,CC(C)(CCO[*])NC(=O)COC(=O)[*],4.21e-05,-4.375717904164332,1
26699,C=CCC(CO*)COC(=O)*,C=CCC(CO[*])COC(=O)[*],6.83e-05,-4.165579296318468,1
26700,C=CCCC(CNCC(C)CO*)OC(=O)*,C=CCCC(CNCC(C)CO[*])OC(=O)[*],3.98e-05,-4.400116927926312,1
26701,CC(CN*)C(=O)NCC(F)(F)COC(=O)*,CC(CN[*])C(=O)NCC(F)(F)COC(=O)[*],6.09e-05,-4.215382707367125,1
26702,CC(CNCC(C)(CN(C)C)OC(=O)*)O*,CC(CNCC(C)(CN(C)C)OC(=O)[*])O[*],6.79e-05,-4.168130225719499,0
26703,CC(C)C(N*)C(=O)NCCOC(=O)*,CC(C)C(N[*])C(=O)NCCOC(=O)[*],3.93e-05,-4.405607449624573,0
26704,CC(C)NC(CO*)COC(=O)*,CC(C)NC(CO[*])COC(=O)[*],3.98e-05,-4.400116927926312,3
26705,C=CCCC(CNCCCCO*)OC(=O)*,C=CCCC(CNCCCCO[*])OC(=O)[*],6.61e-05,-4.17979854051436,1
26706,C#CCCNCC(CC(C)(C)OC(=O)*)O*,C#CCCNCC(CC(C)(C)OC(=O)[*])O[*],6.66e-05,-4.176525770829699,2
26707,CC(CN(C)CC(C)OC(=O)*)O*,CC(CN(C)CC(C)OC(=O)[*])O[*],4.04e-05,-4.393618634889395,3
26708,O=C(O)CCC(CNC(=O)*)N*,O=C(O)CCC(CNC(=O)[*])N[*],6.3e-05,-4.200659450546419,2
26709,CC(C)(CO*)COC(=O)*,CC(C)(CO[*])COC(=O)[*],3.81e-05,-4.419075024324381,1
26710,O=C(*)NCCN(CCO*)CC(F)(F)F,O=C([*])NCCN(CCO[*])CC(F)(F)F,8.86e-05,-4.052566278112949,1
26711,C#CC(C)(C)N(C)CC(OC(=O)*)C(C)O*,C#CC(C)(C)N(C)CC(OC(=O)[*])C(C)O[*],3.33e-05,-4.47755576649368,1
26712,O=C(NCCCO*)NCCCOC(=O)*,O=C(NCCCO[*])NCCCOC(=O)[*],8.45e-05,-4.073143291050307,0
26713,C=C(Cl)CC(COC(=O)*)O*,C=C(Cl)CC(COC(=O)[*])O[*],4.19e-05,-4.377785977033705,1
26714,C=CC(CNCC(F)C(C)(C)O*)OC(=O)*,C=CC(CNCC(F)C(C)(C)O[*])OC(=O)[*],3.97e-05,-4.401209493236885,2
26715,CC(=O)N(CC(C)OC(=O)*)C(C)CO*,CC(=O)N(CC(C)OC(=O)[*])C(C)CO[*],4.32e-05,-4.364516253185088,1
26716,CC(C)(C=CC(C)(C)OC(=O)*)O*,CC(C)(C=CC(C)(C)OC(=O)[*])O[*],4.34e-05,-4.36251027048749,2
26717,CCCC(CNC(=O)C(C)O*)OC(=O)*,CCCC(CNC(=O)C(C)O[*])OC(=O)[*],5.95e-05,-4.22548303427145,1
26718,CCOC(=O)NC(CC)(CO*)COC(=O)*,CCOC(=O)NC(CC)(CO[*])COC(=O)[*],2.28e-05,-4.642065152999546,2
26719,N=C(N)NN=CCC(CO*)OC(=O)*,N=C(N)NN=CCC(CO[*])OC(=O)[*],6.63e-05,-4.178486471595227,2
26720,COC(=O)NC(CO*)C(C)OC(=O)*,COC(=O)NC(CO[*])C(C)OC(=O)[*],5.66e-05,-4.247183568811729,2
26721,C=CCCC(CNCC(C)(C)O*)OC(=O)*,C=CCCC(CNCC(C)(C)O[*])OC(=O)[*],4.18e-05,-4.3788237182249645,0
26722,CCOCC(COC(=O)*)O*,CCOCC(COC(=O)[*])O[*],6.14e-05,-4.211831628858833,3
26723,O=C(*)NCCCCCC(=O)NCCO*,O=C([*])NCCCCCC(=O)NCCO[*],4.91e-05,-4.308918507877031,1
26724,C#CCN(CC(OC(=O)*)C(C)(C)O*)C(C)C,C#CCN(CC(OC(=O)[*])C(C)(C)O[*])C(C)C,2.65e-05,-4.576754126063192,1
26725,CC(C)(CNC(=O)*)NCCO*,CC(C)(CNC(=O)[*])NCCO[*],5.71e-05,-4.243363891754152,3
26726,CC(C)(COC(=O)*)O*,CC(C)(COC(=O)[*])O[*],5.07e-05,-4.294992040666664,2
26727,O=C(*)NCCC(CCN*)C(=O)O,O=C([*])NCCC(CCN[*])C(=O)O,4.31e-05,-4.3655227298392685,2
26728,COC(=O)C(CCCCN*)NC(=O)*,COC(=O)C(CCCCN[*])NC(=O)[*],5.93e-05,-4.226945306635738,3
26729,CC(C)C(CNC(=O)*)O*,CC(C)C(CNC(=O)[*])O[*],4.79e-05,-4.319664486585437,1
26730,CC(N*)C(C)NC(=O)*,CC(N[*])C(C)NC(=O)[*],5.65e-05,-4.247951552180561,3
26731,C=CC(C)(CNCCC(C)(C)OC(=O)*)O*,C=CC(C)(CNCCC(C)(C)OC(=O)[*])O[*],6.06e-05,-4.217527375833714,1
26732,CC(CCNC(=O)C(C)(C)N*)NC(=O)*,CC(CCNC(=O)C(C)(C)N[*])NC(=O)[*],6.17e-05,-4.209714835966758,0
26733,COCCC(C)(CN*)OC(=O)*,COCCC(C)(CN[*])OC(=O)[*],6.7e-05,-4.173925197299174,0
26734,C=CC(C)(CNC(C)(C)COC(=O)*)O*,C=CC(C)(CNC(C)(C)COC(=O)[*])O[*],1.67e-05,-4.777283528852417,2
26735,C=C(CCCCCC(=C)COC(=O)*)CO*,C=C(CCCCCC(=C)COC(=O)[*])CO[*],9.5e-05,-4.022276394711152,3
26736,CC(C)C(N*)C(=O)NCCCOC(=O)*,CC(C)C(N[*])C(=O)NCCCOC(=O)[*],4.91e-05,-4.308918507877031,1
26737,CC(C)C(OC(=O)*)C(=O)NCCO*,CC(C)C(OC(=O)[*])C(=O)NCCO[*],4.63e-05,-4.334419008982047,3
26738,COCC(C)(CO*)NC(=O)*,COCC(C)(CO[*])NC(=O)[*],4.18e-05,-4.3788237182249645,3
26739,C=CC(CNC(COC(=O)*)CC(C)C)O*,C=CC(CNC(COC(=O)[*])CC(C)C)O[*],4.39e-05,-4.357535479757878,1
26740,O=C(*)OCCN(CCCO*)CC(F)F,O=C([*])OCCN(CCCO[*])CC(F)F,0.000158,-3.8013429130455774,0
26741,C=CCCN(C)CC(O*)C(C)OC(=O)*,C=CCCN(C)CC(O[*])C(C)OC(=O)[*],6.17e-05,-4.209714835966758,3
26742,C#CCN(CC)CC(O*)C(C)(C)OC(=O)*,C#CCN(CC)CC(O[*])C(C)(C)OC(=O)[*],3.18e-05,-4.497572880015567,2
26743,CC(C)(COC(=O)*)C(=O)OCCCO*,CC(C)(COC(=O)[*])C(=O)OCCCO[*],3.48e-05,-4.458420756053419,2
26744,C=CCN(CC(OC(=O)*)C(C)O*)C(C)C,C=CCN(CC(OC(=O)[*])C(C)O[*])C(C)C,3.01e-05,-4.521433504406157,1
26745,C=CC(CNC(CCC)CCOC(=O)*)O*,C=CC(CNC(CCC)CCOC(=O)[*])O[*],6.06e-05,-4.217527375833714,2
26746,CCCCC(CC)(CCCN*)CNC(=O)*,CCCCC(CC)(CCCN[*])CNC(=O)[*],3.2e-05,-4.494850021680094,2
26747,CC(C)(CNC(=O)*)CO*,CC(C)(CNC(=O)[*])CO[*],1.93e-05,-4.714442690992226,3
26748,O=C(CCO*)CCOC(=O)*,O=C(CCO[*])CCOC(=O)[*],0.000121,-3.91721462968355,2
26749,CCOC(=O)C(C)(CNC(=O)*)O*,CCOC(=O)C(C)(CNC(=O)[*])O[*],3.88e-05,-4.411168274405793,3
26750,CC(CO*)NCC(C)OC(=O)*,CC(CO[*])NCC(C)OC(=O)[*],6.63e-05,-4.178486471595227,2
26751,CC(C)(C)OC(=O)C(COC(=O)*)N*,CC(C)(C)OC(=O)C(COC(=O)[*])N[*],4.51e-05,-4.345823458122039,1
26752,C#CC(C)N(C)CC(CC(C)(C)O*)OC(=O)*,C#CC(C)N(C)CC(CC(C)(C)O[*])OC(=O)[*],3.08e-05,-4.511449283499556,1
26753,C=CC(CNCCCCCO*)OC(=O)*,C=CC(CNCCCCCO[*])OC(=O)[*],6.28e-05,-4.202040356262804,2
26754,CC(C)NCC(COC(=O)*)O*,CC(C)NCC(COC(=O)[*])O[*],5.67e-05,-4.246416941107094,0
26755,O=C(*)OC(CNCCC(F)(F)F)CO*,O=C([*])OC(CNCCC(F)(F)F)CO[*],4.72e-05,-4.3260580013659125,2
26756,COCC(C)(CN*)OC(=O)*,COCC(C)(CN[*])OC(=O)[*],2.65e-05,-4.576754126063192,1
26757,CC(=O)NCC(C)(CO*)COC(=O)*,CC(=O)NCC(C)(CO[*])COC(=O)[*],3.6e-05,-4.443697499232713,2
26758,C=CCCCN(CC)CC(COC(=O)*)O*,C=CCCCN(CC)CC(COC(=O)[*])O[*],4.78e-05,-4.320572103387881,3
26759,CN(CCCO*)C(=O)CCCNC(=O)*,CN(CCCO[*])C(=O)CCCNC(=O)[*],5.12e-05,-4.29073003902417,1
26760,C=CC(C)(CNCCCCCOC(=O)*)O*,C=CC(C)(CNCCCCCOC(=O)[*])O[*],4.94e-05,-4.306273051076353,1
26761,CCC(CO*)COC(=O)*,CCC(CO[*])COC(=O)[*],6.59e-05,-4.18111458540599,1
26762,CC(C)OCC(CNC(=O)*)O*,CC(C)OCC(CNC(=O)[*])O[*],4.37e-05,-4.359518563029578,0
26763,CCC(COC(=O)*)C(=O)NCCCO*,CCC(COC(=O)[*])C(=O)NCCCO[*],5.15e-05,-4.288192770958809,3
26764,C=C(O)C(CCCCNC(=O)*)N*,C=C(O)C(CCCCNC(=O)[*])N[*],8.24e-05,-4.084072788302884,1
26765,CC(C)N(CCO*)CCOC(=O)*,CC(C)N(CCO[*])CCOC(=O)[*],5.94e-05,-4.2262135550188065,1
26766,O=C(O)CCCCNC(CO*)COC(=O)*,O=C(O)CCCCNC(CO[*])COC(=O)[*],2.75e-05,-4.560667306169737,2
26767,CCOCC(CNC(=O)*)O*,CCOCC(CNC(=O)[*])O[*],9.81e-05,-4.008330992620052,2
26768,C=CCCC(CNC(C)COC(=O)*)O*,C=CCCC(CNC(C)COC(=O)[*])O[*],7.71e-05,-4.112945621949043,1
26769,C=CCCN(C)CC(OC(=O)*)C(C)(C)O*,C=CCCN(C)CC(OC(=O)[*])C(C)(C)O[*],3.64e-05,-4.4388986163509445,3
26770,CC(CCNC(=O)C(NC(=O)*)C(C)C)O*,CC(CCNC(=O)C(NC(=O)[*])C(C)C)O[*],2.38e-05,-4.623423042943488,1
26771,C=CCCC(COC(=O)*)NC(C)CCO*,C=CCCC(COC(=O)[*])NC(C)CCO[*],7.77e-05,-4.1095789811990855,0
26772,CC(CC(C)(C)C(C)NC(=O)*)O*,CC(CC(C)(C)C(C)NC(=O)[*])O[*],1.82e-05,-4.739928612014925,2
26773,CCC(C)NC(CO*)COC(=O)*,CCC(C)NC(CO[*])COC(=O)[*],2.24e-05,-4.649751981665837,1
26774,COCCN(C)CC(C)(CO*)COC(=O)*,COCCN(C)CC(C)(CO[*])COC(=O)[*],7.2e-05,-4.142667503568732,2
26775,COCC(C)(CCOC(=O)*)N*,COCC(C)(CCOC(=O)[*])N[*],5e-05,-4.301029995663981,0
26776,CC(O*)C(C)C(C)OC(=O)*,CC(O[*])C(C)C(C)OC(=O)[*],2e-05,-4.698970004336019,2
26777,CC(C)(COC(=O)*)NCCO*,CC(C)(COC(=O)[*])NCCO[*],5.26e-05,-4.279014255846261,0
26778,CC(CO*)SCC(CC(=O)O)OC(=O)*,CC(CO[*])SCC(CC(=O)O)OC(=O)[*],4.87e-05,-4.3124710387853655,1
26779,CC(C)C(N*)C(=O)OCCOC(=O)*,CC(C)C(N[*])C(=O)OCCOC(=O)[*],2.3e-05,-4.638272163982407,0
26780,O=CC(O*)C(O)=C(O)COC(=O)*,O=CC(O[*])C(O)=C(O)COC(=O)[*],7.34e-05,-4.13430394008393,2
26781,CC(C)CC(N*)C(=O)NC(C)CNC(=O)*,CC(C)CC(N[*])C(=O)NC(C)CNC(=O)[*],3.87e-05,-4.412289034981089,1
26782,CC(C)(NC(=O)*)C(=O)NCCCO*,CC(C)(NC(=O)[*])C(=O)NCCCO[*],5.86e-05,-4.23210238398191,3
26783,CC(C)C(O*)C(=O)NCC(C)(C)OC(=O)*,CC(C)C(O[*])C(=O)NCC(C)(C)OC(=O)[*],6.3e-05,-4.200659450546419,2
26784,CN(CCCN*)C(=O)C(C)(C)NC(=O)*,CN(CCCN[*])C(=O)C(C)(C)NC(=O)[*],5.34e-05,-4.272458742971444,0
26785,CCC(NC(=O)C(C)O*)C(C)OC(=O)*,CCC(NC(=O)C(C)O[*])C(C)OC(=O)[*],3.04e-05,-4.517126416391246,2
26786,CC(CCO*)NC(=O)CCCNC(=O)*,CC(CCO[*])NC(=O)CCCNC(=O)[*],5.93e-05,-4.226945306635738,2
26787,COCC(CNC(C)CC(C)O*)OC(=O)*,COCC(CNC(C)CC(C)O[*])OC(=O)[*],8.77e-05,-4.05700040663396,0
26788,CCC(CO*)(COC(=O)*)NC(=O)OC,CCC(CO[*])(COC(=O)[*])NC(=O)OC,1.96e-05,-4.707743928643524,3
26789,O=C(*)NCCCC(CCCN*)C(F)(F)F,O=C([*])NCCCC(CCCN[*])C(F)(F)F,4.52e-05,-4.3448615651886175,1
26790,CC(NC(=O)*)C(C)O*,CC(NC(=O)[*])C(C)O[*],2.79e-05,-4.554395796726403,3
26791,C=CC(CNC(C)(C)C(C)(C)OC(=O)*)O*,C=CC(CNC(C)(C)C(C)(C)OC(=O)[*])O[*],9.97e-05,-4.001304841688344,3
26792,CCC(=O)NC(CC)(CO*)COC(=O)*,CCC(=O)NC(CC)(CO[*])COC(=O)[*],3.22e-05,-4.492144128304169,1
26793,CC(CCOC(=O)*)NC(=O)C(N*)C(C)C,CC(CCOC(=O)[*])NC(=O)C(N[*])C(C)C,4.2e-05,-4.376750709602099,3
26794,O=C(*)NCCCNCCCN*,O=C([*])NCCCNCCCN[*],7.25e-05,-4.139661993429006,2
26795,COCC(CCNC(C)C(C)O*)OC(=O)*,COCC(CCNC(C)C(C)O[*])OC(=O)[*],8.84e-05,-4.053547734986927,0
26796,CC(C)C(CNC(=O)*)N*,CC(C)C(CNC(=O)[*])N[*],3.32e-05,-4.478861916295964,0
26797,CC(O*)C(=O)OCCCCOC(=O)*,CC(O[*])C(=O)OCCCCOC(=O)[*],9.94e-05,-4.002613615602686,0
26798,C=CCCCCC(CNC(=O)*)O*,C=CCCCCC(CNC(=O)[*])O[*],6.97e-05,-4.15676722190199,3
26799,CC(O*)C(=O)OCCCOC(=O)*,CC(O[*])C(=O)OCCCOC(=O)[*],6.54e-05,-4.184422251675732,3
26800,CC(C)(C#CC#CC(C)(C)OC(=O)*)O*,CC(C)(C#CC#CC(C)(C)OC(=O)[*])O[*],1.02e-05,-4.991399828238082,1
26801,CCNC(=O)NC(CC)(CO*)COC(=O)*,CCNC(=O)NC(CC)(CO[*])COC(=O)[*],5.39e-05,-4.268411234813262,2
26802,CC(CC(=O)NC(C)(C)CNC(=O)*)N*,CC(CC(=O)NC(C)(C)CNC(=O)[*])N[*],1.79e-05,-4.747146969020107,2
26803,CCN(CCOC(=O)*)C(=O)C(N*)C(C)C,CCN(CCOC(=O)[*])C(=O)C(N[*])C(C)C,2.63e-05,-4.580044251510242,1
26804,CC(C)(CNC(=O)*)C(=O)NCCCCN*,CC(C)(CNC(=O)[*])C(=O)NCCCCN[*],4.85e-05,-4.314258261397736,0
26805,CC(COC(=O)*)CSCCCCO*,CC(COC(=O)[*])CSCCCCO[*],0.000148,-3.8297382846050425,0
26806,CCC(CCNCC(COC)OC(=O)*)O*,CCC(CCNCC(COC)OC(=O)[*])O[*],8.76e-05,-4.057495893831919,0
26807,CC(C)(COC(=O)*)NC(=O)C(C)(C)N*,CC(C)(COC(=O)[*])NC(=O)C(C)(C)N[*],5.31e-05,-4.274905478918531,0
26808,CCCC(O*)C(C)C(CC)OC(=O)*,CCCC(O[*])C(C)C(CC)OC(=O)[*],2.28e-05,-4.642065152999546,3
26809,CC(C)C(NC(=O)*)C(=O)NCC(C)(C)N*,CC(C)C(NC(=O)[*])C(=O)NCC(C)(C)N[*],4.67e-05,-4.330683119433888,1
26810,CCCCC(O*)C(CCC)COC(=O)*,CCCCC(O[*])C(CCC)COC(=O)[*],1.47e-05,-4.8326826652518236,1
26811,CN(CCO*)C(=O)C(C)(C)NC(=O)*,CN(CCO[*])C(=O)C(C)(C)NC(=O)[*],1.84e-05,-4.735182176990463,0
26812,CC(C)(CNC(=O)*)O*,CC(C)(CNC(=O)[*])O[*],4.11e-05,-4.386158178123931,3
26813,CC(C)(C#CC(C)(C)OC(=O)*)O*,CC(C)(C#CC(C)(C)OC(=O)[*])O[*],3.32e-05,-4.478861916295964,1
26814,CC(C)(C)C(CNCCO*)OC(=O)*,CC(C)(C)C(CNCCO[*])OC(=O)[*],4.64e-05,-4.333482019445119,0
26815,CCCCC(F)(F)C(CO*)OC(=O)*,CCCCC(F)(F)C(CO[*])OC(=O)[*],2.64e-05,-4.578396073130169,0
26816,CC(C)N(C(=O)C(CNC(=O)*)N*)C(C)C,CC(C)N(C(=O)C(CNC(=O)[*])N[*])C(C)C,3.14e-05,-4.503070351926785,1
26817,CC(C)=CCNC(CO*)COC(=O)*,CC(C)=CCNC(CO[*])COC(=O)[*],6.45e-05,-4.1904402853647325,3
26818,CC(C)(CN*)C(=O)NCCCOC(=O)*,CC(C)(CN[*])C(=O)NCCCOC(=O)[*],4.72e-05,-4.3260580013659125,0
26819,C=CCC(CO*)CC(COC)OC(=O)*,C=CCC(CO[*])CC(COC)OC(=O)[*],6.65e-05,-4.1771783546968955,0
26820,CC(NC(=O)*)C(=O)N(C)CCCO*,CC(NC(=O)[*])C(=O)N(C)CCCO[*],3.77e-05,-4.423658649794207,0
26821,CC(CCN(C)C(=O)C(C)N*)OC(=O)*,CC(CCN(C)C(=O)C(C)N[*])OC(=O)[*],1.7e-05,-4.769551078621726,2
26822,O=C(COC(=O)*)NCC(O*)C(F)(F)F,O=C(COC(=O)[*])NCC(O[*])C(F)(F)F,5.28e-05,-4.277366077466188,2
26823,CC(C)(OC(=O)*)C(=O)NCC(F)(F)CO*,CC(C)(OC(=O)[*])C(=O)NCC(F)(F)CO[*],3.62e-05,-4.441291429466834,1
26824,CC(CNC(=O)*)NC(=O)CC(C)(C)N*,CC(CNC(=O)[*])NC(=O)CC(C)(C)N[*],6.99e-05,-4.1555228242543185,0
26825,C=CCCC(CNC(C)CCO*)OC(=O)*,C=CCCC(CNC(C)CCO[*])OC(=O)[*],0.00012,-3.9208187539523753,2
26826,CC(C)CC(C)(CN*)NC(=O)CNC(=O)*,CC(C)CC(C)(CN[*])NC(=O)CNC(=O)[*],3.44e-05,-4.46344155742847,0
26827,CC(CCO*)NC(=O)C(C)C(C)NC(=O)*,CC(CCO[*])NC(=O)C(C)C(C)NC(=O)[*],3.16e-05,-4.5003129173815966,3
26828,CC(CNC(=O)C(C)OC(=O)*)CO*,CC(CNC(=O)C(C)OC(=O)[*])CO[*],6.2e-05,-4.2076083105017466,0
26829,C=CCC(C)(CO*)COC(=O)*,C=CCC(C)(CO[*])COC(=O)[*],2.8e-05,-4.552841968657781,1
26830,CCCNC(=O)C(CCCNC(=O)*)N*,CCCNC(=O)C(CCCNC(=O)[*])N[*],5.1e-05,-4.292429823902063,0
26831,CC(CO*)C(OC(=O)*)C(C)(C)C,CC(CO[*])C(OC(=O)[*])C(C)(C)C,2.03e-05,-4.692503962086787,2
26832,COCC(CNC(C)CCO*)OC(=O)*,COCC(CNC(C)CCO[*])OC(=O)[*],0.000129,-3.889410289700751,0
26833,COC(C)CN(CCO*)CCOC(=O)*,COC(C)CN(CCO[*])CCOC(=O)[*],8.16e-05,-4.088309841246139,0
26834,CC(C)(CNC(=O)C(C)(C)NC(=O)*)N*,CC(C)(CNC(=O)C(C)(C)NC(=O)[*])N[*],5.83e-05,-4.234331445240986,3
26835,NC(=S)NN=CC(CO*)OC(=O)*,NC(=S)NN=CC(CO[*])OC(=O)[*],7.25e-05,-4.139661993429006,3
26836,CC(CCN(C)CCOC(=O)*)O*,CC(CCN(C)CCOC(=O)[*])O[*],5.16e-05,-4.287350298372789,2
26837,CN(C)CCC(C)(CNC(=O)*)O*,CN(C)CCC(C)(CNC(=O)[*])O[*],4.9e-05,-4.309803919971486,3
26838,COCC(CCNCC(C)OC(=O)*)O*,COCC(CCNCC(C)OC(=O)[*])O[*],0.000121,-3.91721462968355,2
26839,CCC(N*)C(=O)N(C)CCCOC(=O)*,CCC(N[*])C(=O)N(C)CCCOC(=O)[*],5.09e-05,-4.293282217663242,3
26840,CC(CN*)CNC(=O)C(NC(=O)*)C(C)C,CC(CN[*])CNC(=O)C(NC(=O)[*])C(C)C,3.8e-05,-4.42021640338319,3
26841,COCCN(CC(CO*)OC(=O)*)C(C)C,COCCN(CC(CO[*])OC(=O)[*])C(C)C,8.6e-05,-4.0655015487564325,0
26842,CCC(=O)NC(CO*)C(C)OC(=O)*,CCC(=O)NC(CO[*])C(C)OC(=O)[*],8.04e-05,-4.094743951251549,0
26843,CCCCC(CC)(CO*)NC(=O)*,CCCCC(CC)(CO[*])NC(=O)[*],3.92e-05,-4.406713932979542,3
26844,COCCC(CO*)NCC(C)OC(=O)*,COCCC(CO[*])NCC(C)OC(=O)[*],6.45e-05,-4.1904402853647325,2
26845,CCCC(C)(C#CC(C)(CCC)OC(=O)*)O*,CCCC(C)(C#CC(C)(CCC)OC(=O)[*])O[*],3.59e-05,-4.444905551421681,2
26846,COC(=O)C(N*)C(C)(C)NC(=O)*,COC(=O)C(N[*])C(C)(C)NC(=O)[*],5.09e-05,-4.293282217663242,2
26847,CCCCOC(=O)NC(CO*)COC(=O)*,CCCCOC(=O)NC(CO[*])COC(=O)[*],3.08e-05,-4.511449283499556,2
26848,CC(CCO*)NC(=O)C(C)(C)CNC(=O)*,CC(CCO[*])NC(=O)C(C)(C)CNC(=O)[*],5.25e-05,-4.279840696594043,3
26849,CC(C)(C)CC(CNC(=O)CNC(=O)*)O*,CC(C)(C)CC(CNC(=O)CNC(=O)[*])O[*],3.3e-05,-4.481486060122113,0
26850,CC(C)C(CCO*)NC(=O)CCNC(=O)*,CC(C)C(CCO[*])NC(=O)CCNC(=O)[*],5.42e-05,-4.266000713461613,1
26851,COCC(CCO*)NC(C)C(C)OC(=O)*,COCC(CCO[*])NC(C)C(C)OC(=O)[*],6.54e-05,-4.184422251675732,0
26852,CCC(NC(=O)*)C(=O)N(C)CCC(C)O*,CCC(NC(=O)[*])C(=O)N(C)CCC(C)O[*],5.58e-05,-4.253365801062421,3
26853,CC(CCO*)CNC(=O)*,CC(CCO[*])CNC(=O)[*],6.08e-05,-4.216096420727265,1
26854,CCCC(OC(=O)*)C(C)C(C)O*,CCCC(OC(=O)[*])C(C)C(C)O[*],6.92e-06,-5.1598939055432425,3
26855,CCCC(CCO*)CNC(=O)CNC(=O)*,CCCC(CCO[*])CNC(=O)CNC(=O)[*],5.02e-05,-4.29929628285498,2
26856,CCC(CCO*)NC(=O)COC(=O)*,CCC(CCO[*])NC(=O)COC(=O)[*],5.42e-05,-4.266000713461613,2
26857,CC(CC(=O)NCC(F)(F)CN*)NC(=O)*,CC(CC(=O)NCC(F)(F)CN[*])NC(=O)[*],4.46e-05,-4.350665141287858,2
26858,CCN(CCOC)CC(COC(=O)*)O*,CCN(CCOC)CC(COC(=O)[*])O[*],0.0001,-4.0,3
26859,CC(CN(C)C(=O)C(C)OC(=O)*)O*,CC(CN(C)C(=O)C(C)OC(=O)[*])O[*],4.82e-05,-4.31695296176115,0
26860,CC(C)(CNC(=O)C(C)(C)OC(=O)*)O*,CC(C)(CNC(=O)C(C)(C)OC(=O)[*])O[*],4.56e-05,-4.341035157335565,2
26861,CC(CCCN*)NC(=O)CNC(=O)*,CC(CCCN[*])NC(=O)CNC(=O)[*],7.08e-05,-4.149966742310231,0
26862,COCC(CO*)NC(C)C(C)OC(=O)*,COCC(CO[*])NC(C)C(C)OC(=O)[*],5.6e-05,-4.251811972993799,1
26863,CC(O*)C(=O)NCC(COC(=O)*)C(C)C,CC(O[*])C(=O)NCC(COC(=O)[*])C(C)C,4.59e-05,-4.338187314462739,3
26864,CCCCCCCCC(CO*)COC(=O)*,CCCCCCCCC(CO[*])COC(=O)[*],3.17e-05,-4.498940737782249,1
26865,CCCCCCCCC(CNC(=O)*)O*,CCCCCCCCC(CNC(=O)[*])O[*],3.91e-05,-4.407823242604133,0
26866,C#CC(C)(O*)C(CC)OC(=O)*,C#CC(C)(O[*])C(CC)OC(=O)[*],6.09e-05,-4.215382707367125,3
26867,CCN(CC)C(=O)C(CCCN*)NC(=O)*,CCN(CC)C(=O)C(CCCN[*])NC(=O)[*],2.85e-05,-4.54515513999149,3
26868,CC(CCO*)NC(C)COC(=O)*,CC(CCO[*])NC(C)COC(=O)[*],9.7e-05,-4.013228265733755,1
26869,CCCC(CNC(=O)CCN*)OC(=O)*,CCCC(CNC(=O)CCN[*])OC(=O)[*],6.28e-05,-4.202040356262804,1
26870,CC(=O)COC(=O)C(C)(CO*)COC(=O)*,CC(=O)COC(=O)C(C)(CO[*])COC(=O)[*],5.9e-05,-4.229147988357856,1
26871,CCC(N*)C(=O)N(C)CCCNC(=O)*,CCC(N[*])C(=O)N(C)CCCNC(=O)[*],4.77e-05,-4.3214816209598865,0
26872,CCCC(CCC)(CO*)COC(=O)*,CCCC(CCC)(CO[*])COC(=O)[*],1.42e-05,-4.847711655616943,2
26873,O=C(*)OC(CN*)COC(F)(F)C(F)F,O=C([*])OC(CN[*])COC(F)(F)C(F)F,5.31e-05,-4.274905478918531,3
