model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,prediction_decile,count,mean_pred_log10,mean_true_log10,std_true_log10,mae_log10,min_pred_log10,max_pred_log10
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,1,627,-4.380501756743392,-4.422368993759476,0.17821534032011696,0.14126249442318903,-4.415572255646319,-4.352949212997558
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,2,627,-4.327417342104182,-4.3757585639449825,0.19031043446106377,0.14891184672679073,-4.352943761598043,-4.305523830187193
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,3,627,-4.28630884889457,-4.338337228140629,0.1629308577556645,0.13136423859707855,-4.305468583274605,-4.267844542620914
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,4,627,-4.2481642901481695,-4.306293179302157,0.17034047180656764,0.1360514387577359,-4.267813940646837,-4.229349467650315
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,5,627,-4.210114476817151,-4.270835611446379,0.1743386187150795,0.13741132084247498,-4.2291846047182515,-4.191045415427595
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,6,627,-4.170358457988113,-4.238418058529833,0.16447649452417537,0.13576475428127333,-4.191010895642582,-4.14821791269481
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,7,627,-4.121705988896215,-4.188438255090132,0.17515801862764088,0.1397243267663065,-4.148025769954148,-4.094269500286897
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,8,627,-4.055674528776561,-4.1128784427866565,0.1592470977566612,0.1304919950278346,-4.09426152158239,-4.0074254389172195
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,9,627,-3.881631374752705,-3.9265162180464492,0.24232170635567155,0.13641639493224023,-4.007278619993952,-3.0026676362106763
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,0,627,-4.476038873084607,-4.511560530166834,0.20662814900273546,0.15584653866474046,-4.774565441783045,-4.400907521074756
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,1,627,-4.367931683454337,-4.416631096135683,0.18717109326889267,0.14500867044382337,-4.400625401116582,-4.341286643065333
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,2,627,-4.318342461802197,-4.380144908410092,0.1733280258393967,0.1366909344495688,-4.341237162799026,-4.298165160812238
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3,627,-4.279385153685059,-4.337089085744452,0.16512321000269317,0.13425817711496568,-4.298159486079685,-4.261435440136658
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,4,627,-4.244750836027502,-4.311365351567715,0.1767002438699471,0.14079906665392825,-4.26138258572504,-4.228026561189488
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,5,627,-4.209939104958169,-4.268731179884872,0.170356764105049,0.13693604335045031,-4.228022208412575,-4.191637894537832
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,6,627,-4.17088196001923,-4.2285502787858515,0.1624327021008355,0.13259907199499668,-4.191415101450954,-4.150430785767625
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,7,627,-4.126481667568179,-4.193146932528195,0.1775814421220875,0.14013490888494393,-4.150420258084346,-4.0993465539161145
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,8,627,-4.0604246225856,-4.118330790545282,0.157235839033263,0.12697643820769655,-4.09927336468131,-4.00953998303945
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,9,627,-3.8896033350028767,-3.9183272628468466,0.23381327692617768,0.12833154506541047,-4.009372017640028,-3.0708720927749322
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,0,627,-4.5655742153031085,-4.502844108483637,0.21288777699118178,0.17007185811046768,-5.039166748700147,-4.48006106706613
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,1,627,-4.44125700549617,-4.41948001662021,0.1842865553571139,0.14992448303588168,-4.479708577501174,-4.410223802714046
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,2,627,-4.383854009503286,-4.380377150547845,0.18349898265322423,0.1396679014833266,-4.409968085529184,-4.359714782067514
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,3,627,-4.337050461016915,-4.3366975321701995,0.16807149458881615,0.13152367269609588,-4.359666879572719,-4.314368402080421
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,4,627,-4.292452014530443,-4.309890101893538,0.1728978568617271,0.13360287003993174,-4.3143424422073275,-4.272142963829435
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,5,627,-4.249665129385907,-4.278179543232467,0.1800232726446291,0.1347028677369496,-4.272043905806952,-4.22576771173054
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,6,627,-4.201219942398548,-4.2370467762446955,0.15827825451015207,0.12689795900055842,-4.225698910723779,-4.174498573815209
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,7,627,-4.144054478973611,-4.18108081660135,0.1692586269130871,0.13104148324163697,-4.174482658106723,-4.111147235664922
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,8,627,-4.066334661475741,-4.1114837276546865,0.15860037867211058,0.12770345564828514,-4.111011220876791,-4.0106702228021005
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,9,627,-3.8771442575452935,-3.926797643167196,0.23660791874681594,0.1376510654464127,-4.010606073821198,-2.9838743472863083
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,0,627,-4.565448427728641,-4.502844108483637,0.21288777699118178,0.17000802133459555,-5.039136663720961,-4.480012413004629
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,1,627,-4.441191402411646,-4.41948001662021,0.1842865553571139,0.14989541305453707,-4.479686992331556,-4.4103627098140965
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,2,627,-4.38380502067422,-4.380377150547845,0.18349898265322423,0.13963538591443284,-4.409905768140638,-4.359618642711013
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,3,627,-4.3370256688787965,-4.336534924786328,0.16792751828810057,0.131328495774625,-4.359588200396946,-4.314479107839754
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,4,627,-4.2924436761913345,-4.309741196195946,0.17323250883412322,0.1339203249304561,-4.3144588864461095,-4.2721487364994175
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,5,627,-4.249673390214515,-4.278491056313929,0.1799146899463151,0.1344924770083795,-4.272014641044226,-4.225849358310823
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,6,627,-4.201250777450467,-4.23723553901243,0.15829576181883137,0.12705938350154852,-4.225815356365971,-4.17462298656239
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,7,627,-4.144107621935631,-4.18097826845167,0.16915917750741266,0.13091317036282737,-4.174565208843102,-4.1114422683922465
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,8,627,-4.066387125442623,-4.11139751303663,0.15858422830042726,0.12757528475310054,-4.111335103067254,-4.010775969317932
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,9,627,-3.8772124807940727,-3.926797643167196,0.23660791874681594,0.13760108782260982,-4.010597204100035,-2.9842125096051593
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,0,627,-4.564251313936063,-4.501574868910358,0.2126670137172938,0.16906118063230277,-5.0386671507346845,-4.479555437448182
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,1,627,-4.440612459480092,-4.420630754709758,0.1836163415124823,0.1491349905120323,-4.479484580007792,-4.409597788883086
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,2,627,-4.383316656666061,-4.382482360849966,0.18570642489836264,0.1411915814135954,-4.409594734383438,-4.359196323355215
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,3,627,-4.336795964942815,-4.335227501060349,0.16584646523268315,0.12915373733359325,-4.359166407789513,-4.314316124152343
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,4,627,-4.292365997242644,-4.310635084453455,0.17425327057137305,0.1344170440387677,-4.314157829985285,-4.271961505552669
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,5,627,-4.249735196964504,-4.27897514000062,0.17763090528762426,0.13356597662099337,-4.271836689994601,-4.226505657560464
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,6,627,-4.201548038745937,-4.235243233441068,0.1592294291726329,0.12756626198276824,-4.226457840040172,-4.174722238789288
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,7,627,-4.144620771579566,-4.182220398573517,0.1686113347278017,0.13042042629239356,-4.174672523723322,-4.111646653364468
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,8,627,-4.066870188233696,-4.1111172907608,0.15785361142580137,0.1272215723516303,-4.111451894026602,-4.01181854263253
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,9,627,-3.8778500661909963,-3.92577078385593,0.2365181878064139,0.13738066340888713,-4.011149665198829,-2.987392839078195
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,0,627,-4.556449832750981,-4.50638289882336,0.2125454318170608,0.16515394908900916,-5.024475189988796,-4.472230596204372
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,1,627,-4.4368183964640036,-4.419889289293633,0.181113924086545,0.1463722373914044,-4.47209489518752,-4.405660505936166
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,2,627,-4.380456885322254,-4.384521406271542,0.18551600840679489,0.142152519999702,-4.40533302951125,-4.35579933541372
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,3,627,-4.334854589989848,-4.333459531746895,0.16061426244937127,0.1239959995549481,-4.355777280933776,-4.313121991391777
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,4,627,-4.29201697078596,-4.310704316446297,0.17193043666382796,0.13133408941710992,-4.313108753894608,-4.271865778446804
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,5,627,-4.250195563781812,-4.276323771173368,0.17725325241400403,0.13338281885265,-4.271719011742842,-4.227043984142856
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,6,627,-4.203239841430182,-4.232265350793002,0.16104998654924504,0.12703724556907164,-4.227023349811946,-4.176593911033092
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,7,627,-4.14770188088493,-4.186872097349622,0.1700982894654062,0.1308035884750649,-4.176516779682727,-4.115290776748625
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,8,627,-4.070215407598985,-4.1118696639195145,0.1572554050678006,0.12531378836685111,-4.1152715240226865,-4.014534801792422
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,9,627,-3.8819052570311308,-3.9215890907985878,0.2332611873368549,0.13339825413173606,-4.01413850039023,-3.008500837207347
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,0,627,-4.536802167917148,-4.514880967192624,0.2063052214976846,0.15367786765508243,-4.882911924315616,-4.461251549754831
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,1,627,-4.4273656776297905,-4.418403680338244,0.1889971387691783,0.14750094608146586,-4.461247187215029,-4.398275727173886
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,2,627,-4.374609754116901,-4.382409755023646,0.17281447284725535,0.13315488012748478,-4.397977939133899,-4.352136919655317
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,3,627,-4.330410053097087,-4.343252519059715,0.16842679924641416,0.12908964246583238,-4.352076711269538,-4.310243793093256
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,4,627,-4.290796272513848,-4.305485313606472,0.17145631679437195,0.13205372944212934,-4.310229792393344,-4.271560106610108
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,5,627,-4.250930791846428,-4.270517560107637,0.168793120882251,0.12949559828592747,-4.271545134466313,-4.230738551919088
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,6,627,-4.206332464321505,-4.220417454114738,0.16745818931008472,0.1271892702351933,-4.230737291277162,-4.1818267742368835
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,7,627,-4.154152553785855,-4.198310578340585,0.16197653030220965,0.12591044358236153,-4.18179186797838,-4.122674789623657
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,8,627,-4.07859412050381,-4.113627533527434,0.157296015463912,0.12198631706710883,-4.122495395749253,-4.019472555670567
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,9,627,-3.8914374674440646,-3.916572055304727,0.23118414393062237,0.130414939455166,-4.018935444777494,-3.0860353383255394
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,0,628,-4.560649265423922,-4.5025048041607745,0.21320273899269235,0.16872028960762628,-5.036016935257283,-4.475448351056001
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,1,626,-4.436962009253247,-4.417582752069299,0.18293027339438264,0.14809336307963156,-4.475407477600891,-4.404959117820702
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,2,627,-4.380351602205889,-4.383212112439382,0.18537980200764334,0.14063458886383984,-4.404819951236036,-4.356319918549741
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,3,627,-4.334117270397726,-4.333811776866308,0.164712562092914,0.12885668995915778,-4.356294400278704,-4.311827378112915
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,4,627,-4.290321054849371,-4.311418097717983,0.17493428990406576,0.1350962092326073,-4.311716504708682,-4.26937483971674
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,5,627,-4.248125284010725,-4.277520364826822,0.18077525426784605,0.13482460251472725,-4.26929754329323,-4.225042929525373
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,6,627,-4.200772838808384,-4.237359443778213,0.15921124777010057,0.12797104481366844,-4.2249283154204,-4.174879993670604
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,7,627,-4.14520993926031,-4.1816037255247664,0.1681884598104341,0.12926120754954834,-4.174754582896704,-4.113385775228123
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,8,627,-4.069236137803277,-4.112784272346653,0.15865680887378134,0.12841183273563644,-4.11317993525,-4.015386193742927
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,9,627,-3.8818027364714274,-3.9259446250162573,0.2367619658691238,0.13681778717147242,-4.015271054267784,-2.984158296845293
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,0,627,-4.560658221811689,-4.502441625055344,0.21336707725874676,0.16881835005228588,-5.035960551995312,-4.475420836945933
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,1,627,-4.436964502854445,-4.4175897773859365,0.18291926471061462,0.14809179412678627,-4.475326613323363,-4.404879225150184
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,2,627,-4.3803009736394465,-4.383890851820935,0.1855108501227527,0.1409352459968944,-4.404802967563608,-4.356320468878733
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,3,627,-4.3340892655014756,-4.333580702772403,0.16413903738646432,0.128147667337426,-4.35628135003973,-4.3117301589530665
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,4,629,-4.290246585856973,-4.313926070216921,0.1776541311991781,0.1367159107608068,-4.311694851070736,-4.26933071929321
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,5,625,-4.248066972895293,-4.274630979506335,0.17771479207096902,0.13332908680748046,-4.269267972815528,-4.225151156255053
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,6,627,-4.200803588387786,-4.237359443778213,0.15921124777010057,0.1279452908940523,-4.2251497542079814,-4.17525827827491
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,7,627,-4.145260541199844,-4.181359382759239,0.16807460812297167,0.12899393226525013,-4.1749100484099575,-4.113319274534896
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,8,627,-4.06929131449113,-4.112777781724675,0.15891704889323258,0.12837444539211493,-4.113268150757923,-4.015655813875556
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,9,627,-3.881870875396475,-3.9261954584037637,0.23693735476423872,0.13701020937362882,-4.015429015383687,-2.9845094256211344
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,0,627,-4.559462647369357,-4.503835994656605,0.21273354691640456,0.1674177844843849,-5.035237225368002,-4.475002655591373
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,1,627,-4.436401507244797,-4.419154897234411,0.18292757417332253,0.14850057314860254,-4.474889395666737,-4.404465663766646
