Trajectory ID,SMILES,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,PSMILES,log10_cond,fold
14455,CC(C)(CNCCCC(C)(C)OC(=O)*)O*,1.44,476.0,16.0,1.18,3.79e-05,3.12e-08,1.61e-08,2.05e-08,-0.00959,CC(C)(CNCCCC(C)(C)OC(=O)[*])O[*],-4.421360790031928,1
14456,CC#CCC(CO*)NC(=O)CCOC(=O)*,1.38,472.0,17.0,1.35,6.33e-05,2.53e-08,1.85e-08,1.47e-08,0.233,CC#CCC(CO[*])NC(=O)CCOC(=O)[*],-4.198596289982645,1
14457,CC(C)C(CNC(=O)CNC(=O)*)CO*,1.46,461.0,17.0,1.31,5.85e-05,1.96e-08,1.33e-08,6.58e-09,0.2,CC(C)C(CNC(=O)CNC(=O)[*])CO[*],-4.23284413391782,3
14458,C=C(COC(=O)*)C(=O)NC(CO*)C(C)C,1.37,474.0,17.0,1.31,4.62e-05,1.65e-08,1.29e-08,1.13e-08,0.164,C=C(COC(=O)[*])C(=O)NC(CO[*])C(C)C,-4.335358024443875,2
14459,CC(O*)C(=O)OCCCC(C)(C)OC(=O)*,1.43,477.0,16.0,1.27,2.3e-05,1.62e-08,1.35e-08,1.48e-08,-0.154,CC(O[*])C(=O)OCCCC(C)(C)OC(=O)[*],-4.638272163982407,3
14460,CCN(CCOC(=O)*)CC(C)(O*)C(F)F,1.46,484.0,19.0,1.38,5.88e-05,2.81e-08,1.99e-08,1.77e-08,-0.0886,CCN(CCOC(=O)[*])CC(C)(O[*])C(F)F,-4.230622673923862,2
14461,CCCN(CC(COC(=O)*)O*)C(C)(C)C,1.49,476.0,31.0,1.19,2.39e-05,3.31e-08,2.78e-08,2.41e-08,0.454,CCCN(CC(COC(=O)[*])O[*])C(C)(C)C,-4.621602099051862,3
14462,CCOCCC(CN(C)CCOC(=O)*)O*,1.34,478.0,19.0,1.22,0.000148,8.39e-08,3.21e-08,5.78e-08,-0.295,CCOCCC(CN(C)CCOC(=O)[*])O[*],-3.8297382846050425,3
14463,CCC(C)C(C)(CNC(=O)CO*)OC(=O)*,1.35,476.0,19.0,1.29,3.45e-05,1.37e-08,8.22e-09,6.75e-09,0.163,CCC(C)C(C)(CNC(=O)CO[*])OC(=O)[*],-4.462180904926726,1
14464,CCN(CCOCCO*)C(C)COC(=O)*,1.48,478.0,14.0,1.24,0.000111,4.9e-08,2.88e-08,4.76e-08,0.148,CCN(CCOCCO[*])C(C)COC(=O)[*],-3.9546770212133424,1
14465,CC(OC(=O)*)C(O*)C(=O)O,1.37,407.0,31.0,1.51,4.45e-05,2.34e-08,1.53e-08,1.09e-08,0.0343,CC(OC(=O)[*])C(O[*])C(=O)O,-4.351639989019068,2
14466,CNC(CO*)COC(=O)*,1.45,392.0,26.0,1.36,6.42e-05,2.06e-08,1.43e-08,1.66e-08,0.278,CNC(CO[*])COC(=O)[*],-4.192464971931146,0
14467,CCCC(CNC(=O)C(C)NC(=O)*)O*,1.45,461.0,19.0,1.3,3.56e-05,1.64e-08,1.43e-08,8.51e-09,0.342,CCCC(CNC(=O)C(C)NC(=O)[*])O[*],-4.448550002027125,1
14468,CC(C)(C)OC(=O)C(CNC(=O)*)N*,1.44,447.0,31.0,1.32,3.52e-05,1.22e-08,8.35e-09,6.07e-09,0.114,CC(C)(C)OC(=O)C(CNC(=O)[*])N[*],-4.453457336521869,3
14469,CC(CCNC(=O)CCO*)OC(=O)*,1.38,448.0,16.0,1.36,8.33e-05,1.68e-08,1.97e-08,1.44e-08,0.51,CC(CCNC(=O)CCO[*])OC(=O)[*],-4.079354998593212,0
14470,CCN(CC)CC(O*)C(C)(C)OC(=O)*,1.33,462.0,31.0,1.19,2.95e-05,2.3e-08,1.83e-08,9.58e-09,-0.0993,CCN(CC)CC(O[*])C(C)(C)OC(=O)[*],-4.530177984021837,3
14471,CN(CCCCO*)CCNC(=O)*,1.5,433.0,16.0,1.24,8.19e-05,2.92e-08,2.29e-08,2.57e-08,0.39,CN(CCCCO[*])CCNC(=O)[*],-4.086716098239582,1
14472,CN(CCCCN*)CCOC(=O)*,1.5,433.0,16.0,1.24,0.000112,3.07e-08,3.07e-08,3.01e-08,0.324,CN(CCCCN[*])CCOC(=O)[*],-3.9507819773298185,3
14473,CCC(CN(CCOC)CCO*)OC(=O)*,1.34,478.0,19.0,1.23,0.000105,5.27e-08,1.87e-08,3.68e-08,0.0736,CCC(CN(CCOC)CCO[*])OC(=O)[*],-3.9788107009300617,0
14474,NC(=O)C(O*)C(OC(=O)*)C(N)=O,1.32,435.0,31.0,1.65,6.63e-05,9.2e-09,1.19e-08,5.81e-09,0.466,NC(=O)C(O[*])C(OC(=O)[*])C(N)=O,-4.178486471595227,3
14475,CCN(CCN*)CC(COC)OC(=O)*,1.43,463.0,19.0,1.25,0.00013,3.77e-08,2.6e-08,2.72e-08,0.124,CCN(CCN[*])CC(COC)OC(=O)[*],-3.886056647693163,0
14476,C=CC(C)(OC(=O)*)C(=O)NC(C)CN*,1.46,459.0,19.0,1.31,7.65e-05,2.82e-08,2.08e-08,1.32e-08,0.132,C=CC(C)(OC(=O)[*])C(=O)NC(C)CN[*],-4.116338564846382,2
14477,CC(CNCC(CF)OC(=O)*)O*,1.47,438.0,19.0,1.34,4.46e-05,2.61e-08,1.93e-08,1.59e-08,-0.0477,CC(CNCC(CF)OC(=O)[*])O[*],-4.350665141287858,0
14478,C=CC(=O)N(C)CC(C)(CO*)COC(=O)*,1.5,474.0,26.0,1.33,4.62e-05,2.8e-08,1.46e-08,1.29e-08,-0.115,C=CC(=O)N(C)CC(C)(CO[*])COC(=O)[*],-4.335358024443875,3
14479,CC(C)CCCN(CCN*)CCNC(=O)*,1.36,474.0,19.0,1.17,6.08e-05,2.88e-08,1.06e-08,1.29e-08,-0.0858,CC(C)CCCN(CCN[*])CCNC(=O)[*],-4.216096420727265,0
14480,CCC(CN(C)CCCCO*)NC(=O)*,1.41,461.0,16.0,1.18,6.46e-05,3.09e-08,2.16e-08,2.63e-08,0.263,CCC(CN(C)CCCCO[*])NC(=O)[*],-4.189767482004916,0
14481,CN(CCCN*)CCCOC(=O)*,1.5,433.0,16.0,1.23,8.57e-05,4.08e-08,2.03e-08,3.01e-08,0.0771,CN(CCCN[*])CCCOC(=O)[*],-4.0670191780768015,1
14482,CCN(CCN(C)C)CC(CO*)OC(=O)*,1.48,477.0,31.0,1.23,0.000107,3.72e-08,1.97e-08,2.8e-08,0.251,CCN(CCN(C)C)CC(CO[*])OC(=O)[*],-3.9706162223147903,0
14483,COCCN(CC(C)OC(=O)*)C(C)CO*,1.34,478.0,19.0,1.24,8.21e-05,4.61e-08,2.67e-08,2.96e-08,0.0443,COCCN(CC(C)OC(=O)[*])C(C)CO[*],-4.085656842880559,1
14484,CCN(CC(C)(C)OC(=O)*)C(=O)CO*,1.44,462.0,19.0,1.32,2.44e-05,1.15e-08,7.33e-09,9.45e-09,0.0934,CCN(CC(C)(C)OC(=O)[*])C(=O)CO[*],-4.61261017366127,3
14485,CCCC(C)(CO*)NC(=O)COC(=O)*,1.44,462.0,19.0,1.33,4.92e-05,1.38e-08,8.89e-09,8.08e-09,0.0991,CCCC(C)(CO[*])NC(=O)COC(=O)[*],-4.308034897232639,3
14486,CCN(CCOCCO*)CCOC(=O)*,1.45,464.0,14.0,1.26,0.000166,4.88e-08,2.71e-08,5.35e-08,0.334,CCN(CCOCCO[*])CCOC(=O)[*],-3.779891911959945,2
14487,CC(C)C(C)(CNC(=O)*)NC(=O)CN*,1.46,460.0,19.0,1.3,2.45e-05,8.9e-09,6.2e-09,5.87e-09,0.0445,CC(C)C(C)(CNC(=O)[*])NC(=O)CN[*],-4.610833915635467,2
14488,CSCCCNC(CO*)COC(=O)*,1.33,466.0,26.0,1.32,6.64e-05,3.29e-08,1.88e-08,2.96e-08,-0.116,CSCCCNC(CO[*])COC(=O)[*],-4.1778319206319825,0
14489,O=C(CC(CN*)OC(=O)*)NCCC(F)F,1.45,483.0,31.0,1.51,3.75e-05,1.94e-08,9.55e-09,7.65e-09,-0.139,O=C(CC(CN[*])OC(=O)[*])NCCC(F)F,-4.425968732272281,3
14490,CCOCCN(C)CC(CO*)OC(=O)*,1.32,464.0,31.0,1.24,9.48e-05,3.91e-08,1.9e-08,2.68e-08,0.229,CCOCCN(C)CC(CO[*])OC(=O)[*],-4.023191662661934,1
14491,CCC(NC(=O)*)C(=O)NOCC(C)N*,1.45,462.0,17.0,1.36,6.36e-05,1.75e-08,1.1e-08,9.5e-09,-0.0134,CCC(NC(=O)[*])C(=O)NOCC(C)N[*],-4.196542884351586,0
14492,C#CC(C)N(C)CC(CO*)OC(=O)*,1.46,444.0,31.0,1.28,3.45e-05,2.79e-08,1.5e-08,1.38e-08,-0.282,C#CC(C)N(C)CC(CO[*])OC(=O)[*],-4.462180904926726,0
14493,CC(C)(CONC(=O)C(C)(C)OC(=O)*)O*,1.49,478.0,17.0,1.33,5e-05,2.18e-08,9.17e-09,8.9e-09,-0.207,CC(C)(CONC(=O)C(C)(C)OC(=O)[*])O[*],-4.301029995663981,1
14494,CC(C)N(CCO*)CCOCCOC(=O)*,1.48,478.0,14.0,1.24,0.000169,5.5e-08,3.01e-08,4.01e-08,0.0151,CC(C)N(CCO[*])CCOCCOC(=O)[*],-3.7721132953863266,0
14495,CCOCCN(CCCOC(=O)*)CCO*,1.49,478.0,17.0,1.25,0.000195,6.66e-08,3.21e-08,5.14e-08,0.194,CCOCCN(CCCOC(=O)[*])CCO[*],-3.709965388637482,2
14496,CCCCN(C)C(=O)C(COC(=O)*)N*,1.34,461.0,31.0,1.28,4.01e-05,2.35e-08,2.15e-08,1.3e-08,-0.255,CCCCN(C)C(=O)C(COC(=O)[*])N[*],-4.396855627379818,1
14497,CC(CO*)NCC(OC(=O)*)C(C)(C)C,1.44,462.0,19.0,1.18,3.08e-05,2.78e-08,1.22e-08,1.65e-08,-0.245,CC(CO[*])NCC(OC(=O)[*])C(C)(C)C,-4.511449283499556,2
14498,CCCCC(=O)NC(CO*)COC(=O)*,1.36,462.0,26.0,1.31,5.76e-05,2.14e-08,1.28e-08,1.22e-08,0.119,CCCCC(=O)NC(CO[*])COC(=O)[*],-4.239577516576788,2
14499,CC(=O)C(C)(C)NCC(CO*)OC(=O)*,1.33,462.0,31.0,1.29,3.4e-05,2.14e-08,9.83e-09,1.54e-08,-0.282,CC(=O)C(C)(C)NCC(CO[*])OC(=O)[*],-4.468521082957745,3
14500,COCC(CNCCCCCOC(=O)*)O*,1.48,478.0,14.0,1.23,0.000118,6.09e-08,3.14e-08,5.06e-08,0.118,COCC(CNCCCCCOC(=O)[*])O[*],-3.9281179926938745,0
14501,CCN(CCCO*)CCOCCNC(=O)*,1.47,477.0,13.0,1.23,0.000238,5.84e-08,3.65e-08,3.65e-08,0.327,CCN(CCCO[*])CCOCCNC(=O)[*],-3.623423042943488,3
14502,COCCN(CCCCOC(=O)*)CCO*,1.43,478.0,16.0,1.25,0.000169,5.28e-08,2.87e-08,5.72e-08,0.123,COCCN(CCCCOC(=O)[*])CCO[*],-3.7721132953863266,2
14503,C=C(CO*)C(=O)N(C)CC(C)(C)OC(=O)*,1.37,474.0,17.0,1.31,8.8e-05,3.7e-08,2.52e-08,2.02e-08,-0.0346,C=C(CO[*])C(=O)N(C)CC(C)(C)OC(=O)[*],-4.055517327849832,1
14504,CCN(CCCOC(=O)*)CCO*,1.4,434.0,17.0,1.25,0.000114,5.01e-08,2.12e-08,4.09e-08,0.178,CCN(CCCOC(=O)[*])CCO[*],-3.9430951486635273,0
14505,CN(CCOCCOC(=O)*)CC(C)(C)O*,1.48,478.0,14.0,1.24,0.000133,4.8e-08,2.53e-08,3.82e-08,0.258,CN(CCOCCOC(=O)[*])CC(C)(C)O[*],-3.876148359032914,0
14506,COCCCCN(CCO*)CCOC(=O)*,1.34,478.0,19.0,1.24,0.000151,7.19e-08,3.29e-08,5.51e-08,0.0599,COCCCCN(CCO[*])CCOC(=O)[*],-3.8210230527068307,1
14507,CC(C)C(CNC(=O)CN*)NC(=O)*,1.41,446.0,19.0,1.33,8.45e-05,1.82e-08,1.62e-08,8.62e-09,0.0554,CC(C)C(CNC(=O)CN[*])NC(=O)[*],-4.073143291050307,0
14508,CC(CCN(C)CCOCCN*)OC(=O)*,1.47,477.0,13.0,1.23,0.000169,5.17e-08,2.83e-08,5.05e-08,0.261,CC(CCN(C)CCOCCN[*])OC(=O)[*],-3.7721132953863266,0
14509,CC(C)(CCC(N*)C(=O)O)NC(=O)*,1.35,447.0,22.0,1.36,5.83e-05,1.66e-08,1.16e-08,8.75e-09,0.229,CC(C)(CCC(N[*])C(=O)O)NC(=O)[*],-4.2343314452409855,0
14510,CC(CNCCCOCCOC(=O)*)O*,1.44,464.0,13.0,1.25,0.000205,5.76e-08,4.49e-08,5.07e-08,0.326,CC(CNCCCOCCOC(=O)[*])O[*],-3.688246138944246,2
14511,C=C(CO*)C(=O)N(C)CCCOC(=O)*,1.41,460.0,16.0,1.34,8.78e-05,2.71e-08,2.38e-08,2.83e-08,0.42,C=C(CO[*])C(=O)N(C)CCCOC(=O)[*],-4.056505484093897,3
14512,C=CC(C)(O*)C(=O)NCCOC(=O)*,1.41,446.0,19.0,1.39,0.000126,4.07e-08,1.85e-08,1.47e-08,0.311,C=CC(C)(O[*])C(=O)NCCOC(=O)[*],-3.899629454882437,2
14513,CC(C)(C)C(CC(=O)NCCOC(=O)*)N*,1.36,475.0,17.0,1.26,3.66e-05,2.22e-08,1.02e-08,1e-08,0.0584,CC(C)(C)C(CC(=O)NCCOC(=O)[*])N[*],-4.436518914605589,0
14514,CC(CN*)N(C)C(=O)CCNC(=O)*,1.43,446.0,17.0,1.34,3.74e-05,1.03e-08,6.96e-09,7.23e-09,0.102,CC(CN[*])N(C)C(=O)CCNC(=O)[*],-4.42712839779952,3
14515,C=CC=CCC(=O)N(C)CC(COC(=O)*)O*,1.43,486.0,31.0,1.32,4.46e-05,2.84e-08,1.13e-08,1.04e-08,-0.0301,C=CC=CCC(=O)N(C)CC(COC(=O)[*])O[*],-4.350665141287858,3
14516,C=CC(CO*)NCC(C)(C)OC(=O)*,1.41,446.0,19.0,1.23,5.32e-05,2.78e-08,1.26e-08,1.46e-08,0.0743,C=CC(CO[*])NCC(C)(C)OC(=O)[*],-4.274088367704952,3
14517,COCCCN(CCCOC(=O)*)CCO*,1.49,478.0,17.0,1.25,0.00011,5.24e-08,3.04e-08,3.84e-08,0.233,COCCCN(CCCOC(=O)[*])CCO[*],-3.958607314841775,3
14518,CC(CCCNC(=O)CCOC(=O)*)CO*,1.47,476.0,13.0,1.31,4.67e-05,1.61e-08,9.8e-09,1.09e-08,0.0572,CC(CCCNC(=O)CCOC(=O)[*])CO[*],-4.330683119433888,0
14519,O=C(CCCF)NC(CO*)COC(=O)*,1.33,466.0,26.0,1.44,7.63e-05,2.63e-08,1.61e-08,1.32e-08,0.143,O=C(CCCF)NC(CO[*])COC(=O)[*],-4.117475462045119,1
14520,CCC(CNC(=O)CCOC(=O)*)O*,1.42,448.0,17.0,1.35,8.05e-05,3.45e-08,1.02e-08,1.13e-08,-0.0396,CCC(CNC(=O)CCOC(=O)[*])O[*],-4.094204119632131,0
14521,CC(CCOC(=O)*)N(C)C(=O)CO*,1.42,448.0,17.0,1.34,4.98e-05,1.96e-08,1.46e-08,1.52e-08,0.254,CC(CCOC(=O)[*])N(C)C(=O)CO[*],-4.302770657240282,0
14522,CN(CC(CNC(=O)*)O*)C(=O)C(C)(F)F,1.45,483.0,31.0,1.47,3.72e-05,1.94e-08,1.16e-08,9.14e-09,-0.244,CN(CC(CNC(=O)[*])O[*])C(=O)C(C)(F)F,-4.429457060118103,1
14523,CC(C)CC(N*)C(=O)NCC(C)NC(=O)*,1.36,474.0,19.0,1.26,5.46e-05,1.82e-08,1.33e-08,9.58e-09,0.315,CC(C)CC(N[*])C(=O)NCC(C)NC(=O)[*],-4.262807357295263,3
14524,C[Si](C)(C)CNC(=O)C(CN*)NC(=O)*,1.49,476.0,31.0,1.3,5.95e-05,1.56e-08,1.54e-08,6.76e-09,0.364,C[Si](C)(C)CNC(=O)C(CN[*])NC(=O)[*],-4.22548303427145,0
14525,CC(CO*)CN(C)CCOCCOC(=O)*,1.46,478.0,13.0,1.23,0.000172,6.14e-08,2.66e-08,5.67e-08,0.181,CC(CO[*])CN(C)CCOCCOC(=O)[*],-3.764471553092451,2
14526,CC(CCN*)NC(=O)C(C)(C)NC(=O)*,1.46,460.0,17.0,1.3,5.6e-05,9.97e-09,1.4e-08,6.51e-09,0.586,CC(CCN[*])NC(=O)C(C)(C)NC(=O)[*],-4.251811972993799,1
14527,C=CC(CO*)NCCCOC(=O)*,1.42,432.0,17.0,1.27,0.000126,4.95e-08,1.62e-08,3.09e-08,0.121,C=CC(CO[*])NCCCOC(=O)[*],-3.899629454882437,0
14528,CC(CCN(C)C(=O)CN*)OC(=O)*,1.42,447.0,17.0,1.31,4.95e-05,2.22e-08,1.26e-08,1.32e-08,0.214,CC(CCN(C)C(=O)CN[*])OC(=O)[*],-4.305394801066432,1
14529,COCC(C)NC(CO*)C(C)OC(=O)*,1.34,464.0,26.0,1.26,2.95e-05,2.13e-08,1.19e-08,1.29e-08,-0.263,COCC(C)NC(CO[*])C(C)OC(=O)[*],-4.530177984021837,0
14530,NC(=O)N(CO*)COC(=O)*,1.45,407.0,26.0,1.66,7.06e-05,1.88e-08,1.05e-08,8.78e-09,-0.0713,NC(=O)N(CO[*])COC(=O)[*],-4.151195298948196,0
14531,CC(C)(C)C(OC(=O)*)C(=O)NCC#CCO*,1.38,486.0,16.0,1.3,5.06e-05,1.6e-08,1.45e-08,8.35e-09,0.291,CC(C)(C)C(OC(=O)[*])C(=O)NCC#CCO[*],-4.295849483160201,2
14532,CCC(CNCCCOCCOC(=O)*)O*,1.46,478.0,13.0,1.22,0.0001,6.82e-08,2.44e-08,4.22e-08,0.0579,CCC(CNCCCOCCOC(=O)[*])O[*],-4.0,0
14533,CCC(CCNC(=O)CCNC(=O)*)O*,1.41,461.0,16.0,1.3,8.44e-05,2.2e-08,1.59e-08,1.6e-08,0.32,CCC(CCNC(=O)CCNC(=O)[*])O[*],-4.073657553374345,3
14534,CCC(COC(=O)*)N(C)CCOCCO*,1.48,478.0,14.0,1.24,0.000244,7.6e-08,3.87e-08,5.09e-08,0.249,CCC(COC(=O)[*])N(C)CCOCCO[*],-3.612610173661271,1
14535,CC(CCOC(=O)*)N(C)CCOCCO*,1.46,478.0,13.0,1.24,0.000151,4.85e-08,2.05e-08,3.72e-08,0.164,CC(CCOC(=O)[*])N(C)CCOCCO[*],-3.8210230527068307,1
14536,CCNC(=S)NC(COC(=O)*)C(C)O*,1.46,479.0,26.0,1.37,3.64e-05,2.95e-08,1.22e-08,1.22e-08,-0.59,CCNC(=S)NC(COC(=O)[*])C(C)O[*],-4.438898616350944,1
14537,CC(CN(C)CCCNC(=O)*)N*,1.42,432.0,17.0,1.24,7.38e-05,1.9e-08,1.42e-08,1.41e-08,0.103,CC(CN(C)CCCNC(=O)[*])N[*],-4.131943638176958,0
14538,COCC(NC(=O)*)C(C)(C)O*,1.44,420.0,31.0,1.28,3.73e-05,1.37e-08,9.17e-09,7.44e-09,0.0681,COCC(NC(=O)[*])C(C)(C)O[*],-4.428291168191312,3
14539,COCC(CNCCCCO*)OC(=O)*,1.39,464.0,16.0,1.25,9.83e-05,3.84e-08,1.89e-08,2.97e-08,0.219,COCC(CNCCCCO[*])OC(=O)[*],-4.007446482167865,3
14540,CCC=C(F)C(=O)NCC(CNC(=O)*)O*,1.49,477.0,31.0,1.4,4.56e-05,1.94e-08,9.64e-09,8.67e-09,-0.283,CCC=C(F)C(=O)NCC(CNC(=O)[*])O[*],-4.341035157335565,1
14541,CCC(O*)C(C)C(=O)NCCOC(=O)*,1.45,462.0,17.0,1.32,5.85e-05,2.21e-08,1.6e-08,1.17e-08,0.242,CCC(O[*])C(C)C(=O)NCCOC(=O)[*],-4.23284413391782,2
14542,CC(C)C(CNCCOCCOC(=O)*)O*,1.48,478.0,14.0,1.23,0.000107,4.67e-08,3.06e-08,3.35e-08,0.22,CC(C)C(CNCCOCCOC(=O)[*])O[*],-3.9706162223147903,0
14543,CC(CN(C)CCOCCN*)OC(=O)*,1.46,463.0,14.0,1.24,0.00016,3.78e-08,2.06e-08,3.56e-08,0.26,CC(CN(C)CCOCCN[*])OC(=O)[*],-3.795880017344075,0
14544,CCOC(=O)C(C)(CO*)NC(=O)*,1.32,434.0,31.0,1.34,6.75e-05,3.57e-08,1.67e-08,1.06e-08,-0.0639,CCOC(=O)C(C)(CO[*])NC(=O)[*],-4.170696227168975,3
14545,CC(C)CC(N*)C(=O)NCCNC(=O)*,1.46,460.0,19.0,1.3,6.07e-05,1.93e-08,1e-08,6.55e-09,0.187,CC(C)CC(N[*])C(=O)NCCNC(=O)[*],-4.2168113089247425,3
14546,CC(C)C(CCO*)NCCOC(=O)*,1.41,448.0,17.0,1.23,5.26e-05,3e-08,2.1e-08,2.18e-08,-0.248,CC(C)C(CCO[*])NCCOC(=O)[*],-4.279014255846261,1
14547,CC(CN*)N(C)CCOCCNC(=O)*,1.46,462.0,14.0,1.26,0.000161,3.63e-08,2.07e-08,2.17e-08,0.334,CC(CN[*])N(C)CCOCCNC(=O)[*],-3.7931741239681505,0
14548,CN(CCOCCOC(=O)*)CC(C)(C)N*,1.49,477.0,14.0,1.23,0.000117,3.26e-08,2.4e-08,2.71e-08,0.427,CN(CCOCCOC(=O)[*])CC(C)(C)N[*],-3.9318141382538383,0
14549,COCC(C)(CNC(C)CCO*)OC(=O)*,1.49,478.0,17.0,1.24,6.64e-05,3.77e-08,1.69e-08,2.12e-08,0.00944,COCC(C)(CNC(C)CCO[*])OC(=O)[*],-4.1778319206319825,2
14550,CCC(C)C(NC(=O)*)C(=O)NCCCO*,1.36,475.0,17.0,1.27,2.51e-05,1.19e-08,5.67e-09,7.99e-09,0.0802,CCC(C)C(NC(=O)[*])C(=O)NCCCO[*],-4.600326278518962,2
14551,COCCCN(CCNC(=O)*)CCO*,1.43,463.0,19.0,1.26,0.000148,4.71e-08,2.64e-08,3.5e-08,0.348,COCCCN(CCNC(=O)[*])CCO[*],-3.8297382846050425,1
14552,CC(CCCOC(=O)COC(=O)*)O*,1.49,449.0,16.0,1.35,4.32e-05,2.82e-08,1.82e-08,3.39e-08,0.0766,CC(CCCOC(=O)COC(=O)[*])O[*],-4.364516253185088,2
14553,CN(CCOC(=O)*)CC(C)(O*)C(F)F,1.39,470.0,19.0,1.4,3.65e-05,1.7e-08,7.81e-09,1.13e-08,-0.00223,CN(CCOC(=O)[*])CC(C)(O[*])C(F)F,-4.437707135543525,2
14554,C=CCOCCNC(CO*)COC(=O)*,1.36,462.0,26.0,1.28,9.35e-05,4.14e-08,2.32e-08,3.01e-08,0.23,C=CCOCCNC(CO[*])COC(=O)[*],-4.029188389127483,0
14555,CCC(CNC(C)CCO*)OC(=O)*,1.41,448.0,17.0,1.21,8.26e-05,4.68e-08,2.18e-08,3.3e-08,-0.0949,CCC(CNC(C)CCO[*])OC(=O)[*],-4.083019952679618,0
14556,CCCCC(=O)NCC(CNC(=O)*)O*,1.34,461.0,31.0,1.29,4.64e-05,1.62e-08,1.16e-08,8.05e-09,0.183,CCCCC(=O)NCC(CNC(=O)[*])O[*],-4.333482019445119,0
14557,CCC(CO*)C(=O)N(C)CCOC(=O)*,1.45,462.0,17.0,1.32,3.39e-05,2.71e-08,1.58e-08,1.34e-08,-0.183,CCC(CO[*])C(=O)N(C)CCOC(=O)[*],-4.4698003017969175,0
14558,C=CCCN(CCCOC(=O)*)CCO*,1.46,460.0,17.0,1.23,8.97e-05,3.78e-08,2.35e-08,3.23e-08,0.109,C=CCCN(CCCOC(=O)[*])CCO[*],-4.047207556955908,1
14559,COC(=O)C(C)(COC(=O)*)N*,1.44,420.0,31.0,1.4,3.97e-05,1.56e-08,9.4e-09,8.2e-09,0.0712,COC(=O)C(C)(COC(=O)[*])N[*],-4.401209493236885,2
14560,CC(C)(COC(=O)*)ONC(=O)C(C)(C)O*,1.49,478.0,17.0,1.32,6.12e-05,3.39e-08,1.02e-08,1.14e-08,-0.212,CC(C)(COC(=O)[*])ONC(=O)C(C)(C)O[*],-4.213248577854439,1
14561,C=CCN(CCO*)CCOC(=O)*,1.38,432.0,19.0,1.27,0.000109,5.65e-08,3.1e-08,4.52e-08,0.0779,C=CCN(CCO[*])CCOC(=O)[*],-3.962573502059376,1
14562,CCC(CNC(=O)CC(C)(C)N*)NC(=O)*,1.37,474.0,17.0,1.29,4.63e-05,1.57e-08,7.67e-09,8.86e-09,0.168,CCC(CNC(=O)CC(C)(C)N[*])NC(=O)[*],-4.334419008982047,2
14563,CC(CSCCO*)(OC(=O)*)C(F)F,1.37,473.0,19.0,1.5,7.45e-05,2.99e-08,1.82e-08,1.72e-08,0.136,CC(CSCCO[*])(OC(=O)[*])C(F)F,-4.127843727251707,2
14564,CN(CCO*)CCOC(=O)*,1.49,406.0,19.0,1.31,0.000182,4.68e-08,2.96e-08,3.92e-08,0.337,CN(CCO[*])CCOC(=O)[*],-3.7399286120149253,0
14565,CNCCCN(CCCO*)CCOC(=O)*,1.5,477.0,17.0,1.24,0.000116,3.79e-08,2.2e-08,3.47e-08,0.262,CNCCCN(CCCO[*])CCOC(=O)[*],-3.9355420107730814,3
14566,CN(CCCO*)C(=O)CC(C)(C)NC(=O)*,1.45,475.0,16.0,1.28,5.34e-05,2.11e-08,1.61e-08,1.33e-08,0.231,CN(CCCO[*])C(=O)CC(C)(C)NC(=O)[*],-4.272458742971444,1
14567,CC(C)(C)N(CO*)COC(=O)*,1.5,420.0,26.0,1.3,6.01e-05,2.07e-08,1.39e-08,1.34e-08,0.102,CC(C)(C)N(CO[*])COC(=O)[*],-4.221125527997261,2
14568,CCC(C)C(COC(=O)*)NCC(C)(C)O*,1.35,476.0,19.0,1.16,5.52e-05,4.59e-08,2.03e-08,1.91e-08,-0.357,CCC(C)C(COC(=O)[*])NCC(C)(C)O[*],-4.2580609222708015,1
14569,CC(CCONC(=N)CO*)OC(=O)*,1.49,449.0,16.0,1.4,8.74e-05,2.9e-08,1.58e-08,1.78e-08,0.113,CC(CCONC(=N)CO[*])OC(=O)[*],-4.058488567365597,1
14570,N=CNC(=O)CC(CCCCN*)NC(=O)*,1.37,473.0,19.0,1.38,5.02e-05,1.36e-08,1.03e-08,1.23e-08,0.0852,N=CNC(=O)CC(CCCCN[*])NC(=O)[*],-4.29929628285498,3
14571,CC(CN*)N(C)C(=O)CCCNC(=O)*,1.41,460.0,16.0,1.3,3.73e-05,1.2e-08,1.21e-08,6.41e-09,0.306,CC(CN[*])N(C)C(=O)CCCNC(=O)[*],-4.428291168191312,2
14572,CCCCC(C)NCC(CNC(=O)*)O*,1.34,461.0,31.0,1.16,5.02e-05,3.41e-08,1.78e-08,1.64e-08,-0.0746,CCCCC(C)NCC(CNC(=O)[*])O[*],-4.29929628285498,0
14573,CC(COC(=O)*)CN(C)CC(C)O*,1.41,448.0,17.0,1.21,5.91e-05,2.61e-08,1.76e-08,3.13e-08,-0.0398,CC(COC(=O)[*])CN(C)CC(C)O[*],-4.228412519118745,2
14574,CC(CNC(=O)C(N*)C(C)C)NC(=O)*,1.46,460.0,19.0,1.3,4.04e-05,2.02e-08,7.6e-09,6.5e-09,0.0157,CC(CNC(=O)C(N[*])C(C)C)NC(=O)[*],-4.393618634889395,0
