row_id,canonical_structure,canonical_group_id,conductivity_S_cm,log10_conductivity_S_cm,stratification_bin,fold,source_file
9539,[*]CC(C)(C)CNC(=O)NCCC(=O)N([*])C,sha256:1850aadab75c9d4b4f0ed6469367027e2e36ea9dea02df3cb942ac91c7257833,2.57e-05,-4.590066876668706,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9540,[*]CN(CCCF)CCOC(=O)OC([*])C,sha256:707246b2a64b3335d015857cd9c1b5cde1f6a4fce2e21df10ba8886a91e23470,7.24e-05,-4.140261433802853,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9541,[*]COC(=O)NC([*])C(=O)NCC(C)CNC,sha256:02440a28cb81c4ea3f2dc30c5039785ddd1e508f477a91876cb330284f04a90d,7.64e-05,-4.11690664142431,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9542,[*]COC(=O)OCC([*])(C)NC(=O)C(C)(C)C,sha256:e48ba44f8a26a8aa69caaff7c267f945c80e8f568ea7e85a63e91d6c7f006b9f,6.46e-05,-4.189767482004916,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9543,[*]C#CC#CC=CCOC(=O)OC([*])CC,sha256:f3b510e51b329076aaa8daddcb16fb7f7110208e584f0f791178ff9c512a5623,3.3e-05,-4.481486060122113,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9544,[*]CNC(=O)OC([*])CC(=O)N(C)CC(C)C,sha256:f3662291071bea67ba5083f8cd306ec08059b41537782fd3a020f3ebf5f9c5af,1.76e-05,-4.7544873321858505,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9545,[*]COC(=O)OCC([*])NC(=O)C=CSC,sha256:af956c8adb1e2d88347eabccfe46246ba216b251db8ace54da7b3a993b932077,6.44e-05,-4.191114132640188,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9546,[*]COC(=O)OC(C)C(=O)NC([*])CC=CC,sha256:e95ca0498a00cc497b7727d77f0e03355ef97d80103a1b7e6e672272c8a2e1f8,3.47e-05,-4.459670525209126,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9547,[*]CNC(=O)NC(C)C(=O)NC([*])CC(C)C,sha256:2ec407b1cd73d815fc64521168dcc23c48f6e491ca7930a2453598b6205d5b17,3.77e-05,-4.423658649794207,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9548,[*]CCOC(=O)OC(C)(C)CN([*])CCC,sha256:35fae65229f8f9dc03984adcfcdbbba69559583ba96e285845095c5bb4b8bd0d,3.84e-05,-4.4156687756324695,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9549,[*]COC(=O)OCC([*])(C)NC(=O)C(C)(F)F,sha256:d5f73c63ce7a60cf05e359f6106ade72ad6b439b679d7ffd8f8ca99727857859,7.62e-05,-4.1180450286604,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9551,[*]OC(=O)OCCNC(=O)C([*])(C)CCC,sha256:531eef3a088ff7234b8a0d7a89dfc8e4f5141e820158958c6745de01bef2b4e1,5.4e-05,-4.267606240177032,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9552,[*]NC(=O)NCCC(C)NC(=O)C([*])COC,sha256:b591c27ca937fac8c7fdf31b3c117e8d3a5453d27a36e637f500b01cbf495963,4.86e-05,-4.313363730737707,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9553,[*]CNC(=O)OC([*])CNC(=O)CC(C)CC,sha256:3192cd6a8abb21a2a7598485e1d739e8ce23570ee49fa47eb6fb8895cbca0ed3,3.82e-05,-4.417936637088292,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9555,[*]CNC(=O)C(C)NC(=O)NC([*])(CC)CC,sha256:5a916cbe0047a4e93bc3288fd73a799ee236465805d2a3b5429372ba3375969c,4.55e-05,-4.341988603342887,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9556,[*]COC(=O)NC([*])CCC,sha256:e00e39b9e5df0e14a7a6499b855d968bc5df4bd1551625533d0162140eaa3388,6.36e-05,-4.196542884351586,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9557,[*]NC(=O)CCNC(=O)OC(C)(C)C([*])C,sha256:de58da90a39c7ef62f5449dbd325b47e6345bec3fa739442f40b999e92754544,4.51e-05,-4.345823458122039,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9559,[*]NC(=O)NC(C)CNC(=O)C([*])C(C)CC,sha256:dbe9df47ed19e16bc5c968b113513d4beafbe3d19e7a5a3951a734c2e06fb6ea,2.8e-05,-4.552841968657781,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9560,[*]COC(=O)OC([*])CNC(=O)C=CC=CC,sha256:48acec6153a20fcfe032784aeff4f103d34a75003d8500add59cfb73e13ac312,9.62e-05,-4.016824927962187,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9562,[*]COC(=O)OC(C)C([*])NC(=O)NCCC,sha256:e4e0cf68dea81060c6c7a92de1523414acf11d88992b710f4890a972bf3f1880,5.87e-05,-4.231361898752385,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9563,[*]CCOC(=O)OCCCNC([*])C,sha256:88f709b2f48b0d3e9970e8ae0c59799c3fb961ba7632792d8ec02532d00d47f1,0.000122,-3.913640169325252,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9564,[*]COC(=O)OCCNC(=O)C([*])(C)C,sha256:6d3f165435a93a2af40a57102efd6192aed3ea64729e3c3f348fc6b60cbe95d8,4.68e-05,-4.329754146925876,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9565,[*]OC(=O)OCCNC(=O)C([*])CC(C)C,sha256:dcb9d72f51980ebcf72b34c50a8921d0b5e0ca94eb39083fe532370409f2168d,6.14e-05,-4.211831628858833,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9566,[*]COC(=O)OC(C)C([*])NC(=O)NCC,sha256:b4a8c3505f3facc036e1b8994e4ca88245f052aef0331cb7f6df081648eca73f,6.86e-05,-4.163675884293248,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9567,[*]CCN(C)C(=O)C(C)OC(=O)OC([*])C,sha256:64e38f304f61737171b7a30a07135140fe425961086ea2e9018a7ecc46d6c070,3.32e-05,-4.478861916295964,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9568,[*]COC(=O)OC([*])CN(CC)CC(C)OC,sha256:d7c7f8117c74b55dcbfe029286588321edb44a315ab19bfdf4075350ef1f959d,7.69e-05,-4.114073660198569,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9569,[*]CNC(=O)OC([*])CNC(=O)C(C)C(C)C,sha256:0cb04c8baf08fe77c6f0992652e6985e3876a12412750ab6153e3666382e047a,3.82e-05,-4.417936637088292,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9570,[*]CNC(=O)C(CC(F)F)NC(=O)NC([*])C,sha256:19a0681b22b9466062610fe93e056a2c417975ab61518c3cb48a352fb73b756a,5.57e-05,-4.254144804826272,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9571,[*]CNC(=O)NCCCCC(=O)N(C)C([*])C,sha256:35ef5eaaeee817055efebabf09b67b7cfce13b8bf1e26fbca71fb7a6a6f1963f,4.77e-05,-4.321481620959886,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9572,[*]CCN(C)C(=O)CNC(=O)NC([*])C(C)C,sha256:f3d220e4452728e7d5c48ac8589506b3514e7511158139f8ac79dbe0780798d5,4.1e-05,-4.3872161432802645,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9573,[*]COC(=O)OC(C)(CNC([*])C=C)C(F)F,sha256:60cc890a3cd13a770d297ba5071e55608d16c7726bd97d6fce019da2462c7218,6.34e-05,-4.197910742118268,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9574,[*]CNCCC(C)NC(=O)OC([*])C=C,sha256:af583970f9dfae3cf47326b6d5fb1bdf8ce5f258296dc8a53f469985272878da,4.76e-05,-4.3223930472795065,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9575,[*]CCNC(=O)NCCC(=O)N([*])C,sha256:657378c3bd3e761c09619972badbe95513fa04d13a72538640e1879573148179,5.58e-05,-4.253365801062421,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9577,[*]CNC(=O)CCCCNC(=O)NC([*])(C)C,sha256:6a3fc220d22a8ec2f4efc6d6462415bb13035d16a3185212d4fcf63ca660f3e9,4.82e-05,-4.31695296176115,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9578,[*]CCCNC(=O)NCCCN([*])C(=O)OC,sha256:c30498ade34a6836f12e277ab8415f8c60a4248484803b15fddc16d677b17559,7.11e-05,-4.148130399270234,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9579,[*]COC(=O)OC([*])CN(C)C(=O)C(C)=CC,sha256:c5b785c6330f3294bef3ad9a6d325b47d2b68790b87efd83264686c93644f9a2,4.28e-05,-4.368556230986828,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9580,[*]CNC(=O)OC([*])CNC(=O)C(C)CC#N,sha256:865bdb5b08deb9a5666a3b278a95b257b3b1a77ce9e1e555cb001f98c3789b10,5.96e-05,-4.224753740259764,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9581,[*]CC(C)(C)NC(=O)NCC(=O)N([*])C,sha256:7024c13d46b2b9db3e683319b4df69ae600efbd18145ce643e31ea0ff10c50d4,4.18e-05,-4.3788237182249645,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9583,[*]CCNC(C)CCOC(=O)OC([*])COC,sha256:3ccef8eb761f5615b5be105a994ae9c54a8311c717fdeb269fe15b07c1a838df,8.85e-05,-4.053056729302175,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9584,[*]CCNCC(C)OC(=O)OC([*])C,sha256:7ccef78d0a2e08918e2dc623d5e8b90e048610e733c25a04e4c4c6df442995c0,4.93e-05,-4.30715308072277,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9585,[*]CCCOC(=O)OCCN([*])CCC=CC=C,sha256:3fc4220802b82391757bc37b579d5ec00302fb564308e1ef53aa7a04ea2e2cf5,9.45e-05,-4.024568191490737,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9586,[*]CNCCC(C)(C)OC(=O)OC([*])CC,sha256:d33f8a4ef2f4d4d5d6b394d59c75f0b00b19399c4dea78fffb85ac58d5fa51f7,4.1e-05,-4.3872161432802645,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9587,[*]CCNC(=O)C(C)C(C)NC(=O)NC([*])C,sha256:1b6c58a66be157de76a827014faf38c15feff59623f240e8f5970865a567080d,4.94e-05,-4.306273051076353,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9588,[*]COC(=O)OCC(C)(C)C(=O)NC([*])C,sha256:154993074176c6d8938c50de294b4f81d1df3c94d3ac11cf29b4aafff65f7cbe,6.14e-05,-4.211831628858833,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9589,[*]CCNC(=O)NC(C)(C)C(=O)N([*])CC,sha256:2c4f6f5246a7d8e40accc036ef93b63b4841bdff879931ad8c1f0f1779b40674,3.12e-05,-4.505845405981558,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9590,[*]NC(=O)NCC(C)(NC(=O)C([*])C)C(C)C,sha256:0efeee4b0ed26d1b87396ffe7179554f5728c8ae1d8da6b57d982cc1d0346f8b,3.93e-05,-4.405607449624573,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9591,[*]COC(=O)OC(C)(C)C(=O)NC([*])C(C)C,sha256:4d076df42c11c0fd7ccce3f4d42227671bd26f7343d7fb7228dbc7bf3e8e940d,7.74e-05,-4.111259039317107,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9592,[*]OC(=O)OCC(C)C([*])CCCCC,sha256:c1025533af73943d4be0237343f01b0fe152734b30bf07becc6db0849abbc325,2.84e-05,-4.546681659952962,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9594,[*]COC(=O)OCC(=O)N(C)C([*])CC,sha256:bd0526abf5d36cc5c43bb10525626967f934a2c0e82fde57f0dade470ad2bcce,5.1e-05,-4.292429823902063,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9595,[*]CCOC(=O)OCC(=O)NC([*])(C)CC,sha256:bfbe5111348b8816e697bcfeddfc326f89a4904c927ad68d9aaecac686f26647,2.85e-05,-4.54515513999149,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9596,[*]CCCCCOC(=O)NCCNC([*])=O,sha256:5e0afccac3e4761441cc675f8b531a81162d51640ae0da6b9ee2eed6953922cc,6.26e-05,-4.20342566678957,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9597,[*]C(=O)C(C)(C)OC(=O)OCC(C)N([*])CC,sha256:eb3e189f4cf6332fe478db41b3ec502d1d5536cdbab84a531d1c81f6b5a0f39d,2.86e-05,-4.543633966870957,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9598,[*]COC(=O)OC([*])CNC=CCC,sha256:a64d31a26613dd2c1d0bcad9972ba9c1b4b6a4b9e135cdce1a1a759e03127859,1.58e-05,-4.801342913045577,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9599,[*]NC(=O)NCC(C)NC(=O)C([*])(C)CCC,sha256:a61d0376382550a07298336e8d6a8aed66200d9bf3df8cf3a6335889caf46c31,5.38e-05,-4.269217724333611,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9601,[*]CNC(=O)CNC(=O)NC([*])(CC)CC,sha256:ae4716d67ebc444e66529cbc3df3b350b59a5ebb137e57e28d733dc91d7492d6,4.87e-05,-4.3124710387853655,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9602,[*]COC(=O)OCC(C)CC([*])(C)COCC,sha256:14889970157fc56d3649439397a14d9c229c806431588f51fde2edec1e31b9ac,3.61e-05,-4.442492798094342,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9603,[*]CNC(=O)C(C)OC(=O)OC([*])(C)CC,sha256:f65eefeb45714d44651d79f744e2d25e460fec7f00732fa33ac12190807d2af6,4.25e-05,-4.371611069949688,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9604,[*]CCOC(=O)OC(C)(C)C(=O)NC([*])C,sha256:31fa2a792d4f49caaa1d950accaa9a25709b725b305142170bd4942b96791322,3.77e-05,-4.423658649794207,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9605,[*]OC(=O)OCCONC(=O)C([*])C(C)C,sha256:25ca7ce7dd1455915d2c6867601d2ade72ad80c1449b719d760c052010b14d7d,7.78e-05,-4.109020403010312,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9607,[*]CNC(=O)NC(CC(F)F)C(=O)NC([*])C,sha256:f8330ca437f7a8df2f34781ba2095e17d69caf6eae7f636fbd5f537662979aee,4.93e-05,-4.30715308072277,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9608,[*]CNC(=O)NCCCN(C)C(=O)C([*])C,sha256:aee8fc88f867d64806f6dc39e4a927aa527337020309778e4624a63391e8c3af,3.84e-05,-4.4156687756324695,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9609,[*]CCCNC(=O)NC(C)(C)C(=O)NC([*])C,sha256:be6ffbbf68e66137fc13237cd4073a1436e9463a6b349169e6900f25bec4bbdf,3.01e-05,-4.521433504406157,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9610,[*]COC(=O)NC([*])C(=O)NCC(CC)CC,sha256:8d0bfdfa878b6fd59cbdbf66a2ecd50adf521b988410be86a1c695dbd7887942,5.04e-05,-4.297569463554475,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9611,[*]CCOC(=O)OC([*])CC(C)(C)C,sha256:05d31903e14a7aecbfe756ea87b5efd13225f7ef3154a07e7d39cbafbd11bfab,3.87e-05,-4.412289034981089,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9612,[*]CNC(=O)OC([*])CC(=O)N(C)CCNC,sha256:a36901f500d8243e17f858955bbb5f4d0eb568a388e4328091459402c8485073,5.08e-05,-4.294136287716081,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9613,[*]CNC(=O)C(C)(C)CNC(=O)NC([*])C,sha256:041e5c90c022d98983533730f7e86268ac2830808d00b81f1ff309deeb3c73a1,4.14e-05,-4.382999658879101,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9614,[*]CNC(=O)NC(C)C(=O)NC([*])CCCC,sha256:b2466c522e66ce00fd4f98b7db1997e88e948b11c74d05e44de8537b6bd56301,6.24e-05,-4.204815410317576,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9616,[*]CCNC(=O)NC(C(=O)NC([*])C)C(C)C,sha256:e85732c77d381f385f28b6da01c6b9a0faa2c4d0802aedb11b0c2f0f6c9c4842,3.98e-05,-4.400116927926312,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9619,[*]COC(=O)OCCCCNC(=O)C([*])CC,sha256:cdc9062e3238c3c45774333dbb48c0a2021f408166f592a0c0d8413f454d916a,9.13e-05,-4.039529222465701,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9620,[*]CCNC(=O)NCC(C)C(=O)NC([*])C,sha256:8aa0d6487b175863a8d0cde0e2246f616c57c2c297a52a0a544cc852c5b059ac,4.21e-05,-4.375717904164332,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9621,[*]CN(C)C(C)CNC(=O)NC([*])C,sha256:2d0f20148142594733af742079f6ac77f56af1b60936b317803d9228a850aff8,5.4e-05,-4.267606240177032,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9622,[*]CC(C)(C)NC(=O)NC(C)(C)C(=O)N([*])C,sha256:71db41ab535ccb5802ff0e7e993fa6f4ecf5994679161a3266e43984890c2914,2.43e-05,-4.614393726401688,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9623,[*]COC(=O)OC(C)C([*])NC(=O)OC(C)C,sha256:f4759f2ae77a1c0ac3004687a7e869ce5d69b04a7b051beb31be8afaada25645,5.71e-05,-4.243363891754152,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9624,[*]CCOC(=O)OCCCS(=O)(=O)C([*])C,sha256:861cda718f2523a3ef028f9094601f1fc5481dfba45d022449ca8a90b0abcdfb,0.00011,-3.958607314841775,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9626,[*]NC(=O)NCC(C)(C)NC(=O)C([*])CC,sha256:c6175bce1e0d393d5c9db4f3e98a03bdc7c1e5651a4c9fd52699c363fda465f2,6.07e-05,-4.216811308924743,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9627,[*]CNC(=O)CCCNC(=O)NC([*])(C)C,sha256:819be169e6fd0b32941bee8e109e715e6074a1bf736e33b78f2857f4ae7f51c9,3.93e-05,-4.405607449624573,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9628,[*]COC(=O)OCC(=O)NC([*])CC(C)C,sha256:59845597092b637539be1789e11d77f4cee2e13923b43074bfc93d95a2835f13,3.52e-05,-4.453457336521869,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9629,[*]OC(=O)NCCN(CC)C(=O)C([*])CCC,sha256:16da0e3949a0e6796137de0da53243f557ede6eb2f6e538d6dbe46b6b1ac74cd,4.04e-05,-4.393618634889395,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9630,[*]CNC(=O)OC([*])CNC(=O)C(C)(C)F,sha256:6c62bdfcf91d7f6d3e4720fc7db938e53cfcf64bf53ca87f8ee5bd23e443b0c3,5.45e-05,-4.263603497723357,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9633,[*]NC(=O)NCCN(C)C(=O)C(C)C([*])C,sha256:4a33c7c66a5c54a6eef4ee2aa50a851037d9545afcbf2e6751d7d389c53b7347,5.35e-05,-4.271646217978772,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9636,[*]CCCNC(=O)NCCCC(=O)N([*])C,sha256:8917f0f3e034c8d11878ef8668e50446c74d227451a168b60e8d81a82f667395,5.02e-05,-4.29929628285498,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9637,[*]OC(=O)OCCNC(=O)C([*])C(C)(C)C,sha256:bc18e9cf46593d3f5df5cd17a5341351a0fa7499875c6e7ac66d3be2906e489c,3.51e-05,-4.454692883534176,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9642,[*]CCOC(=O)OC(CC#N)CN([*])CCC,sha256:5d4826b5fca3d099f186e382b6e1f1c16e409bab4bca0fae151ccd1f6f7a5f9b,4.9e-05,-4.309803919971486,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9643,[*]CNCC(=O)CCOC(=O)OC([*])CCC,sha256:8e504dbe44357511c377c68f4e2b9d532be2cdbabdeb5b6781d51d5ea25f4ad5,5.46e-05,-4.262807357295263,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9644,[*]COC(=O)OCC([*])NC(=O)C(C)SC,sha256:0d5bb4013e8cd1d2b0d7cb6bfd6cf34ae49c2d18d591901f88d80c2de875c3d1,3.9e-05,-4.4089353929735005,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9645,[*]COC(=O)OCC([*])NC(=O)OCCC,sha256:9ffdf85c07428edf234db478610d9eaa0d3df3105c71c5fac223b0426ca78828,4.08e-05,-4.38933983691012,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9646,[*]CCNC(=O)NC(C)(C)C(=O)N([*])C,sha256:5ba6d768819b650fc55a6cbb8faf06fab1c901842c749c19c49e974805703bb9,3.67e-05,-4.435333935747911,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9647,[*]NC(=O)NC(CNC(=O)C([*])C)C(C)C,sha256:c8718d68c5af65aaddf96df0c6fe7a9b0e2522c833c7a6963e7e47ab7ddc1122,3.96e-05,-4.402304814074488,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9648,[*]CCCOC(=O)OC(C)C(=O)NC([*])C,sha256:d882e9b8002180f7f69eeb01dd7ae3ccc28dd5e9ef2484c006ff411026de0138,5.27e-05,-4.278189384787454,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9650,[*]COC(=O)NCCC(=O)NC([*])C(C)(C)C,sha256:492a041a813c7b56ec3459216c7cf7ab4dccc2929986a61fbea0f2b84cadff5d,4.59e-05,-4.338187314462739,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9651,[*]CNC(=O)C(C)(OC(=O)OC([*])C)C(C)C,sha256:4b104f5916689404835d02d51b7e52a8b45529be78cf9ded6a4d3c3a7833a18f,2.98e-05,-4.525783735923745,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9652,[*]CNCCCOC(=O)OC([*])C(C)C,sha256:3f21d425167387829eee2d94163a9a4f53dc39b35ad9a6937d20eb1bcb90f53d,6.42e-05,-4.192464971931146,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9653,[*]CNC(=O)OCCCCNC(=O)C([*])(C)C,sha256:515356778077a016b85c268651962529b0dec1e5d932670ea4e1aa7b8f78eeba,7.04e-05,-4.152427340857888,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9654,[*]CNC(=O)NCC([*])NCCCOC(C)C,sha256:fd8ddfd2eb169f9392f85a62f18e6b0282d4d59d7600dc76216189165acfde1b,8.96e-05,-4.047691990337875,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9655,[*]OC(=O)NCCCCNC(=O)C([*])C(C)C,sha256:900d1a6699c425ee3665a30a8f3e3805da4cd911c6fca0eef7d11c39d2f9322f,6.45e-05,-4.1904402853647325,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9656,[*]CNC(=O)OC([*])CNC(C)CCCC#N,sha256:80a10e1948558df2da2bf3b1b9ec09e18e5e52b89c0d4aeb6a79bfee9820fa12,6.16e-05,-4.210419287835575,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9657,[*]COC(=O)OC(COC)CN(C)C([*])CC,sha256:223d7c79910e2d869414f5d6300a5ce248955d29eb9563ca9df7df1cb3c2128e,8.96e-05,-4.047691990337875,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9658,[*]NC(=O)CCOC(=O)NCCSC([*])=N,sha256:a0dcdd75d39f3e50ec8caedc605c1d37788cbfa209571e066336acdc6a2cfb27,6.87e-05,-4.16304326294045,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9659,[*]CCCOC(=O)OCC(=O)N([*])CCCC,sha256:5f4163eb02b6d5166859820c2346d3c44640502149ed5937f9e4f363c3692778,6.03e-05,-4.219682687859849,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9661,[*]CCNC(=O)NCCOCC(=O)N([*])CC,sha256:64294d2cfb18206d68dba4915fab335d21bdaa572bde85cd17fff6d689c672bd,7.05e-05,-4.151810883008602,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9663,[*]CC(=O)NCCNC(=O)NC([*])C(C)(C)C,sha256:77cdbd19492b7c94659d809caefcc0be5afa9a355c001e9879b45c53f6da5258,6.07e-05,-4.216811308924743,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9665,[*]OC(=O)OCCCCNC(=O)C([*])(C)C,sha256:6862c4ebfdc4101e1546c9a1f7ea45327789143ace64476c081b8e87e70f4437,7.37e-05,-4.132532512140949,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9667,[*]COC(=O)OC([*])CNCCCOC(C)C,sha256:ecd14dace62d7ef8cb8fb48177e5e3ee67771715355b9947d62f3b8728299c51,6.81e-05,-4.166852888087215,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9668,[*]OC(=O)OCCC(C)(C)NC(=O)C([*])C,sha256:8d163c023823cdce92dac981235b5adbeb90271a7a96eba81238917bcfb294df,4.11e-05,-4.386158178123931,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9669,[*]COC(=O)OC([*])CN(C)C(=O)CCCF,sha256:c1288e7e364c2895ddcc88f6ce56b22438d4fa67cedbac4dbe86fa4d6892ee0c,2.57e-05,-4.590066876668706,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9671,[*]CCNC(=O)NCC(C)(C)C(=O)N([*])CC,sha256:79c55a00163759c45cfa2e3c3370a2f294076f4f863e04525b743bfe5632cc0d,6.32e-05,-4.199282921717615,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9676,[*]CCOC(=O)OCC(C)(C)C(=O)N([*])CC,sha256:0a78663f824d33f296cd6763e6934141d5cf448df942dfbee3d55a732085d42d,4.99e-05,-4.30189945437661,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
9677,[*]C(=O)COC(=O)OCC(C)N([*])CC,sha256:f7e236ddf7c0aed8ee0451166a12525d6e3e7c9bae36ab43753f5efc172ab88c,2.27e-05,-4.6439741428068775,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
